rc_building_id,simstadt_building_id,annual_rc_kwh,annual_simstadt_kwh,annual_diff_kwh,annual_diff_pct
DEBW_00000001aab,Basis_DEBW_01aab,22430.945191279825,22354.376018883304,76.56917239652103,0.34252431081879053
DEBW_00000002aac,Basis_DEBW_02aac,22177.899975398897,21942.460590816132,235.43938458276534,1.0729853363907005
DEBW_00000003aad,Basis_DEBW_03aad,6561.395493506845,6927.169262967507,-365.77376946066215,-5.280277636870815
DEBW_00000004aae,Basis_DEBW_04aae,6380.962097741884,6589.280645013685,-208.31854727180144,-3.1614763203240193
