rc_building_id,simstadt_building_id,match_type,annual_rc_cooling_kwh,annual_simstadt_cooling_kwh,annual_diff_cooling_kwh,annual_diff_cooling_pct,hours_compared,mae_kwh_h,rmse_kwh_h,bias_kwh_h,corr,annual_rc_kwh,annual_simstadt_kwh,annual_diff_kwh,annual_diff_pct
DEBW_52210003uzO,DEBW_52210003uzO,exact,3633.200308184538,11620.0,-7986.799691815462,-68.73321593644977,8760,1.7156060561741497,3.1452334178837074,-0.7303235510362053,0.830511042195051,32511.365692922842,38909.0,-6397.634307077158,-16.4425564961247
DEBW_52210003v4C,DEBW_52210003v4C,exact,2125.191744487062,8512.0,-6386.808255512939,-75.03299172360126,8760,1.016339811700545,1.8390379968004213,-0.31329228962970207,0.8259738965647977,19090.95954284381,21835.4,-2744.44045715619,-12.568766577008846
DEBW_52210003vBM,DEBW_52210003vBM,exact,3482.768443687593,12200.0,-8717.231556312407,-71.45271767469185,8760,1.6605746994829973,2.997051173151073,-0.6031587958613268,0.8401256488115121,32701.12894825478,37984.799999999996,-5283.671051745216,-13.90996148918835
DEBW_52210003xIr,DEBW_52210003xIr,exact,3229.214531456795,7578.0,-4348.785468543205,-57.38698163820539,8760,0.8508944116288198,1.533360251238003,-0.3373782118084804,0.847021990764696,16525.26686455771,19480.7,-2955.43313544229,-15.171082843236075
DEBW_52210003xN2,DEBW_52210003xN2,exact,3168.3288985259146,11456.0,-8287.671101474085,-72.34349774331429,8760,1.5438902106640882,2.6781360581956446,-0.2751939985247304,0.8497821672073679,31509.20057292336,33919.9,-2410.699427076641,-7.107035772737068
DEBW_52210003xXe,DEBW_52210003xXe,exact,5755.370293684216,18843.0,-13087.629706315784,-69.45618906923411,8760,2.6082399736009525,4.932797377942515,-1.4788007996600692,0.8215153242233206,46959.0049949778,59913.3,-12954.295005022206,-21.621735082230835
DEBW_52210004EqD,DEBW_52210004EqD,exact,2642.6257125086936,9405.0,-6762.374287491306,-71.90190629974808,8760,1.3799385957911545,2.396076134622496,-0.26605719527426575,0.8433587330003943,27381.33896939743,29712.0,-2330.6610306025686,-7.844174174079728
DEBW_52210004FOx,DEBW_52210004FOx,exact,1764.8072871535305,6668.0,-4903.1927128464695,-73.53318405588587,8760,1.044591302945922,1.9193993316720324,-0.4800705220590413,0.8359156303756954,20280.1822267628,24485.600000000002,-4205.417773237201,-17.17506523522887
DEBW_52210004FT7,DEBW_52210004FT7,exact,3754.1164842872577,10576.0,-6821.883515712742,-64.50343717580127,8760,1.685589419289598,3.1619005386729553,-0.9192247082633566,0.823261859513799,30617.191555612997,38669.6,-8052.4084443870015,-20.8236145302434
DEBW_52210004Faf,DEBW_52210004Faf,exact,2302.3537128495273,8424.0,-6121.646287150473,-72.66911546949754,8760,1.0837188449879367,1.8632097650074246,-0.13421849893464907,0.8601322018119909,23062.24594933247,24238.0,-1175.7540506675286,-4.850870742914138
