0	0	5.00
0	0	4.95
0	0	4.53
0	0	4.90
0	0	4.70
0	0	4.38
0	0	3.95
0	0	3.34
0	0	3.11
0	0	3.11
0	0	3.10
0	0	2.40
0	0	2.22
9	9	1.85
44	42	2.47
216	133	2.87
205	159	3.07
104	98	2.53
91	86	2.43
73	69	2.27
13	12	1.71
0	0	1.06
0	0	0.91
0	0	0.17
0	0	0.29
0	0	-0.35
0	0	-0.24
0	0	0.22
0	0	0.36
0	0	0.02
0	0	-0.49
0	0	-0.26
0	0	-0.05
0	0	-0.91
0	0	-1.11
0	0	-1.33
0	0	-1.21
72	48	-1.44
185	85	-0.02
226	131	0.39
261	149	0.86
243	157	1.30
184	143	1.03
162	104	0.19
96	49	-1.18
0	0	-2.12
0	0	-2.69
0	0	-3.10
0	0	-3.49
0	0	-4.46
0	0	-5.38
0	0	-6.08
0	0	-7.37
0	0	-7.58
0	0	-7.72
0	0	-7.43
0	0	-7.48
0	0	-7.16
0	0	-7.03
0	0	-6.74
0	0	-5.60
65	50	-4.49
126	103	-3.30
197	140	-2.09
172	157	-0.43
413	73	1.01
204	144	0.81
141	109	1.39
39	36	1.55
0	0	0.89
0	0	1.24
0	0	1.28
0	0	0.12
0	0	0.83
0	0	0.72
0	0	1.05
0	0	2.24
0	0	1.56
0	0	1.03
0	0	0.99
0	0	0.92
0	0	0.80
0	0	0.18
0	0	-0.14
0	0	0.21
10	10	0.89
27	27	0.84
107	101	1.43
75	73	1.98
108	103	1.92
80	77	1.90
98	91	1.11
18	18	0.81
0	0	0.76
0	0	-0.19
0	0	-0.31
0	0	-1.35
0	0	-1.69
0	0	-1.56
0	0	-1.32
0	0	-1.71
0	0	-2.19
0	0	-2.98
0	0	-3.58
0	0	-2.98
0	0	-2.76
0	0	-2.40
0	0	-2.61
0	0	-2.13
13	13	-2.12
93	86	-2.42
127	117	-1.46
83	80	-1.05
154	142	-0.43
225	144	0.55
146	112	0.20
60	55	0.25
0	0	0.57
0	0	-0.12
0	0	-0.66
0	0	-1.43
0	0	-1.94
0	0	-1.48
0	0	-1.10
0	0	-1.40
0	0	-2.19
0	0	-2.22
0	0	-3.03
0	0	-2.89
0	0	-3.08
0	0	-3.09
0	0	-3.17
0	0	-3.25
39	37	-2.17
34	33	-1.55
226	140	-0.68
216	167	0.06
239	166	0.55
232	144	1.09
167	112	1.61
82	62	1.33
0	0	1.61
0	0	1.28
0	0	0.62
0	0	0.88
0	0	0.46
0	0	0.28
0	0	0.25
0	0	0.26
0	0	-0.77
0	0	-0.78
0	0	-1.45
0	0	-1.40
0	0	-1.25
0	0	-1.54
0	0	-1.31
0	0	-0.87
40	38	-0.08
109	100	0.60
232	140	1.79
236	167	1.44
186	166	2.22
330	80	2.29
221	89	2.16
115	54	2.19
0	0	1.25
0	0	1.02
0	0	0.01
0	0	0.18
0	0	-0.79
0	0	-1.05
0	0	-1.70
0	0	-1.95
0	0	-1.53
0	0	-1.48
0	0	-1.73
0	0	-2.12
0	0	-2.89
0	0	-3.39
0	0	-3.59
0	0	-3.18
15	15	-2.46
37	36	-1.65
153	140	-0.92
52	50	-0.68
149	139	-0.11
205	154	-0.09
98	91	-0.76
35	34	-1.00
4	4	-1.05
0	0	-1.52
0	0	-1.28
0	0	-1.39
0	0	-1.98
0	0	-2.62
0	0	-3.39
0	0	-3.65
0	0	-3.62
0	0	-4.42
0	0	-3.93
0	0	-4.15
0	0	-3.73
0	0	-4.35
0	0	-4.36
0	0	-3.71
29	27	-2.78
129	110	-1.70
180	150	-0.34
251	168	0.49
263	168	1.77
240	149	1.91
121	111	1.44
67	62	1.20
8	6	0.72
0	0	0.44
0	0	0.18
0	0	-0.19
0	0	-1.03
0	0	-1.51
0	0	-2.30
0	0	-2.18
0	0	-2.06
0	0	-2.24
0	0	-2.09
0	0	-2.99
0	0	-3.28
0	0	-2.93
0	0	-2.50
0	0	-1.83
45	42	-1.05
75	71	-0.65
59	57	-0.22
117	110	0.52
177	163	0.99
241	152	1.42
186	117	1.29
102	68	0.93
8	7	0.70
0	0	0.43
0	0	-0.07
0	0	0.30
0	0	-0.01
0	0	0.10
0	0	0.56
0	0	0.59
0	0	0.05
0	0	-0.12
0	0	0.81
0	0	1.16
0	0	1.01
0	0	1.20
0	0	1.77
0	0	2.17
29	28	2.65
104	97	3.55
146	135	4.61
226	175	5.30
318	149	5.61
226	158	6.22
117	108	6.63
56	53	6.52
6	6	6.52
0	0	6.46
0	0	6.72
0	0	6.20
0	0	5.74
0	0	5.29
0	0	5.18
0	0	5.38
0	0	4.56
0	0	3.74
0	0	3.25
0	0	2.65
0	0	2.80
0	0	2.80
0	0	2.74
0	0	2.38
34	33	2.53
135	115	2.84
152	140	2.69
181	166	2.65
246	178	3.25
78	75	3.35
97	91	4.01
38	36	2.94
2	2	2.51
0	0	1.48
0	0	1.14
0	0	-0.14
0	0	-0.74
0	0	-0.94
0	0	-1.28
0	0	-2.11
0	0	-2.38
0	0	-2.08
0	0	-1.67
0	0	-1.67
0	0	-1.76
0	0	-1.13
0	0	-0.94
0	0	-0.42
60	55	-0.03
256	61	1.30
268	140	2.58
201	176	2.79
151	141	3.07
94	90	3.06
150	126	2.61
52	49	2.90
20	13	2.12
0	0	1.39
0	0	1.27
0	0	1.13
0	0	1.75
0	0	2.05
0	0	2.39
0	0	2.20
0	0	1.49
0	0	1.46
0	0	1.38
0	0	0.84
0	0	0.14
0	0	0.39
0	0	0.43
0	0	0.41
65	60	0.92
188	113	1.32
159	146	1.73
207	179	1.90
170	157	1.84
151	140	1.74
91	86	1.93
79	72	0.98
10	9	0.27
0	0	-0.67
0	0	-1.66
0	0	-2.40
0	0	-3.30
0	0	-4.38
0	0	-4.77
0	0	-4.90
0	0	-4.16
0	0	-3.74
0	0	-3.12
0	0	-1.45
0	0	-0.40
0	0	0.04
0	0	0.08
0	0	0.06
65	59	0.72
46	45	1.53
154	142	2.52
183	168	2.70
142	133	3.02
32	31	3.27
111	103	4.89
41	39	5.58
11	10	5.87
0	0	6.23
0	0	6.86
0	0	7.96
0	0	8.55
0	0	9.50
0	0	10.01
0	0	10.18
0	0	10.40
0	0	9.82
0	0	9.53
0	0	9.27
0	0	9.40
0	0	9.06
0	0	8.50
0	0	8.85
74	66	9.02
65	62	8.98
203	163	9.76
171	158	10.21
89	86	10.06
107	101	9.65
167	133	10.07
83	76	10.24
5	5	10.34
0	0	10.42
0	0	10.86
0	0	10.57
0	0	11.21
0	0	10.91
0	0	10.34
0	0	10.17
0	0	10.62
0	0	10.86
0	0	11.18
0	0	11.44
0	0	11.11
0	0	10.99
0	0	10.84
7	6	10.46
89	69	11.11
161	125	12.12
182	162	12.47
277	182	13.15
275	186	13.78
257	167	13.40
185	135	12.92
41	39	12.49
8	8	11.02
0	0	9.75
0	0	9.21
0	0	9.15
0	0	9.02
0	0	8.23
0	0	7.47
0	0	5.75
0	0	5.04
0	0	4.94
0	0	5.26
0	0	5.15
0	0	5.07
0	0	5.47
0	0	4.55
8	7	4.99
62	57	5.88
197	121	7.04
181	163	7.50
247	189	7.84
326	170	8.33
126	119	8.11
123	114	8.28
93	83	7.83
14	13	7.08
0	0	6.07
0	0	5.06
0	0	3.76
0	0	2.64
0	0	1.40
0	0	1.06
0	0	0.67
0	0	1.03
0	0	0.97
0	0	-0.01
0	0	-0.75
0	0	-1.17
0	0	-1.61
0	0	-1.94
3	3	-1.85
47	44	-1.79
69	66	-1.47
199	168	-1.37
252	191	-0.90
271	192	-0.49
215	175	-0.70
13	13	-1.10
27	27	-1.68
13	12	-1.99
0	0	-3.35
0	0	-4.74
0	0	-5.69
0	0	-6.31
0	0	-6.85
0	0	-7.08
0	0	-7.31
0	0	-7.76
0	0	-7.70
0	0	-8.27
0	0	-8.78
0	0	-8.88
0	0	-9.64
0	0	-8.98
16	9	-8.82
94	75	-8.00
138	126	-6.99
301	147	-5.79
404	116	-5.40
370	151	-4.50
233	178	-4.30
192	141	-4.59
121	89	-4.96
21	19	-5.45
0	0	-6.35
0	0	-6.70
0	0	-6.19
0	0	-7.42
0	0	-6.74
0	0	-6.62
0	0	-7.29
0	0	-7.08
0	0	-6.80
0	0	-7.23
0	0	-6.23
0	0	-5.25
0	0	-4.87
0	0	-4.35
10	9	-3.88
60	56	-3.68
168	132	-2.36
151	140	-0.74
310	184	0.20
434	97	1.44
287	169	1.73
186	144	1.79
125	91	2.03
27	24	1.94
0	0	0.84
0	0	0.93
0	0	0.67
0	0	0.31
0	0	-0.23
0	0	-0.03
0	0	-0.18
0	0	0.19
0	0	0.44
0	0	-0.19
0	0	-0.15
0	0	-0.29
0	0	-0.45
0	0	-0.20
4	4	0.34
8	8	1.05
181	134	1.65
282	163	2.52
360	162	3.68
236	198	3.28
228	182	3.47
110	103	2.92
156	86	2.53
22	20	1.66
0	0	0.84
0	0	-0.16
0	0	-0.37
0	0	-0.35
0	0	-0.61
0	0	-0.36
0	0	-0.19
0	0	-0.76
0	0	-0.54
0	0	-0.66
0	0	0.24
0	0	-0.07
0	0	-0.39
0	0	0.11
14	13	-0.07
76	70	0.10
130	120	1.15
248	175	1.37
143	135	2.35
287	200	2.90
206	181	3.01
178	148	3.65
129	96	3.54
21	20	2.93
0	0	1.90
0	0	1.53
0	0	1.02
0	0	1.13
0	0	0.06
0	0	0.20
0	0	0.17
0	0	0.47
0	0	0.66
0	0	1.65
0	0	1.00
0	0	1.28
0	0	1.28
0	0	1.85
2	2	1.98
31	30	2.08
84	80	2.78
71	69	2.59
85	82	2.27
74	72	2.44
57	56	2.58
77	74	2.82
51	48	2.98
16	15	3.45
0	0	3.62
0	0	3.87
0	0	3.47
0	0	3.51
0	0	3.23
0	0	3.53
0	0	3.46
0	0	3.05
0	0	2.44
0	0	1.85
0	0	1.87
0	0	0.84
0	0	1.18
0	0	1.62
19	17	1.64
89	82	2.41
137	126	2.48
189	173	3.64
413	135	3.86
237	204	3.92
210	185	4.38
118	111	4.37
84	78	4.40
11	11	3.27
0	0	2.66
0	0	1.90
0	0	1.63
0	0	0.64
0	0	0.18
0	0	0.02
0	0	0.33
0	0	-0.32
0	0	-0.07
0	0	0.06
0	0	-0.18
0	0	-0.49
0	0	-1.00
0	0	-1.03
26	20	-1.01
71	66	-0.79
233	133	-0.06
242	183	1.24
356	181	2.00
420	141	2.62
325	171	1.85
188	154	1.34
107	98	1.40
43	37	1.04
0	0	0.85
0	0	-0.16
0	0	-0.02
0	0	-0.02
0	0	-0.58
0	0	-0.86
0	0	-1.19
0	0	-1.50
0	0	-1.69
0	0	-1.76
0	0	-1.88
0	0	-1.82
0	0	-1.73
0	0	-2.06
22	20	-1.13
70	66	-0.46
67	64	0.09
254	185	0.81
386	167	2.25
399	164	2.57
320	177	3.02
216	156	3.08
165	99	2.55
72	33	1.64
0	0	-0.01
0	0	-0.30
0	0	-1.36
0	0	-2.24
0	0	-1.63
0	0	-2.11
0	0	-2.43
0	0	-2.38
0	0	-2.22
0	0	-2.69
0	0	-2.58
0	0	-2.23
0	0	-2.01
0	0	-1.83
31	24	-1.54
109	91	-0.34
210	145	0.05
162	150	0.54
258	210	1.54
115	110	1.98
158	148	2.06
231	157	1.86
129	106	1.63
47	41	0.99
0	0	0.51
0	0	0.34
0	0	0.40
0	0	-0.84
0	0	-0.72
0	0	0.04
0	0	-0.21
0	0	-0.17
0	0	-0.72
0	0	-0.75
0	0	-0.07
0	0	0.25
0	0	0.47
0	0	0.93
18	17	1.43
77	72	1.43
89	85	2.43
143	134	3.21
287	212	3.40
288	215	4.56
302	191	5.59
182	159	5.49
136	109	5.88
33	31	5.98
0	0	5.26
0	0	4.36
0	0	3.73
0	0	4.24
0	0	3.74
0	0	3.61
0	0	3.91
0	0	3.63
0	0	3.35
0	0	3.04
0	0	3.41
0	0	3.49
0	0	3.33
0	0	3.56
11	11	3.47
14	14	3.24
29	29	3.31
50	49	2.51
73	71	3.19
69	67	2.78
81	78	3.15
133	125	2.67
39	38	1.93
16	16	1.84
0	0	1.52
0	0	1.17
0	0	1.07
0	0	0.86
0	0	1.14
0	0	0.90
0	0	1.50
0	0	1.60
0	0	1.75
0	0	1.79
0	0	1.77
0	0	1.89
0	0	1.84
0	0	1.87
15	14	2.46
25	24	2.38
128	119	3.23
69	67	3.48
163	153	4.40
206	190	5.16
251	202	5.43
122	115	4.93
38	37	5.01
7	7	5.43
0	0	5.51
0	0	5.64
0	0	6.33
0	0	7.14
0	0	6.97
0	0	7.07
0	0	7.00
0	0	6.76
0	0	7.29
0	0	7.02
0	0	6.79
0	0	7.41
0	0	7.45
0	0	7.87
45	32	9.30
136	100	9.81
193	156	10.55
345	172	10.88
362	202	11.53
337	215	12.36
372	170	12.80
298	144	12.93
