hour,trnsys_heating_demand_kwh_h,trnsys_cooling_demand_kwh_h
1941,15.593644881514782,0.0
1942,15.960209354546267,0.0
1943,16.208131864349845,0.0
1944,16.384854505241957,0.0
1945,16.505161215904593,0.0
1946,16.629274912685368,0.0
1947,16.770423783235934,0.0
1948,16.880633470631896,0.0
1949,16.95840788700022,0.0
1950,17.031276343281302,0.0
1951,17.01970191608577,0.0
1952,16.90336502863412,0.0
1953,16.74300244694119,0.0
1954,16.5338585762704,0.0
1955,16.108869906668676,0.0
1956,15.545219934796197,0.0
1957,15.048776175552483,0.0
1958,14.715419326578614,0.0
1959,14.718152487738504,0.0
1960,14.933869923450441,0.0
1961,15.350927538434155,0.0
1962,15.914793383090007,0.0
1963,16.532999016378653,0.0
1964,16.83254970003761,0.0
1965,17.021719857122857,0.0
1966,17.19721741499358,0.0
1967,17.402761427206038,0.0
1968,17.732943168311813,0.0
1969,18.037100562841516,0.0
1970,18.216463097226452,0.0
1971,18.259144684604088,0.0
1972,18.271730968058513,0.0
1973,18.293998057051496,0.0
1974,18.372723541590087,0.0
1975,18.316995466416255,0.0
1976,17.918311955221288,0.0
1977,17.352305597394373,0.0
1978,16.731319296877967,0.0
1979,16.182385025439434,0.0
1980,15.742558012563814,0.0
1981,15.409028815120026,0.0
1982,15.174581670912456,0.0
1983,15.007740607121312,0.0
1984,14.958267397832936,0.0
1985,14.551228163520712,0.0
1986,14.896059635195794,0.0
1987,15.554696296900648,0.0
1988,15.931863396647072,0.0
1989,16.21099037178063,0.0
1990,16.456167382856542,0.0
1991,16.658350202536134,0.0
1992,16.875021241753227,0.0
1993,17.091346739100885,0.0
1994,17.288258458797856,0.0
1995,17.512197888753192,0.0
1996,17.742988389154768,0.0
1997,17.958523955148824,0.0
1998,18.151975978765385,0.0
1999,18.061445616585722,0.0
2000,17.620070734525626,0.0
2001,16.912740038737127,0.0
2002,16.153805496703725,0.0
2003,14.677283578376542,0.0
2004,13.587037600632717,0.0
2005,12.966160550528803,0.0
2006,13.260611101529452,0.0
2007,13.16908258917172,0.0
2008,13.215708104802939,0.0
2009,13.123452195923285,0.0
2010,13.743757745630866,0.0
2011,14.675107060557783,0.0
2012,15.31519685070383,0.0
2013,15.675470203857978,0.0
2014,15.894887560593382,0.0
2015,16.060534913270565,0.0
2016,16.166373350895995,0.0
2017,16.261516290327684,0.0
2018,16.4308132027869,0.0
2019,16.68277493947332,0.0
2020,16.950463217433505,0.0
2021,17.21199184118246,0.0
2022,17.381470821826422,0.0
2023,17.31107449637958,0.0
2024,16.58674359900337,0.0
2025,15.461528502195392,0.0
2026,14.316580827679559,0.0
2027,13.441380877121482,0.0
2028,12.661838777362547,0.0
2029,12.829459111172609,0.0
2030,12.542636375004754,0.0
2031,12.2405113522497,0.0
2032,12.02753149744584,0.0
2033,12.038508503549268,0.0
2034,12.246773914443992,0.0
2035,12.627365926904012,0.0
2036,12.9621339327693,0.0
2037,13.254106018430976,0.0
2038,13.606072088049775,0.0
2039,13.985388807364089,0.0
2040,14.356768426787514,0.0
2041,14.688125814280179,0.0
2042,14.971808219807103,0.0
2043,15.15969082121046,0.0
2044,15.358122058541186,0.0
2045,15.682221037860952,0.0
2046,16.040779006051793,0.0
2047,16.07160009766611,0.0
2048,15.197213216608192,0.0
2049,9.450727579223159,0.0
2050,6.871141641313346,0.0
2051,5.4478375572388416,0.0
2052,5.338563390540398,0.0
2053,5.287987846173588,0.0
2054,5.881413177948327,0.0
2055,6.135190999342384,0.0
2056,7.191229530775866,0.0
2057,7.686512278318551,0.0
2058,8.039401315820408,0.0
2059,8.505099989532656,0.0
2060,9.085799531564852,0.0
2061,9.880055410260464,0.0
2062,10.6689490387174,0.0
2063,11.303598307811521,0.0
2064,11.591628161412379,0.0
2065,11.761454655800284,0.0
2066,11.946888283688876,0.0
2067,12.188867230844425,0.0
2068,12.484497940318922,0.0
2069,12.835486476562341,0.0
2070,13.182377794703797,0.0
2071,13.18357612173098,0.0
2072,10.780325467530895,0.0
2073,10.657365704173822,0.0
2074,10.195306072320568,0.0
2075,9.318118776781185,0.0
2076,8.22778054828514,0.0
2077,7.870890254882744,0.0
2078,6.56397329935298,0.0
2079,7.224701332810517,0.0
2080,8.266540979108905,0.0
2081,8.915665839637223,0.0
2082,9.60106334657979,0.0
2083,10.349808861530937,0.0
2084,10.924012442701919,0.0
2085,11.346602342079503,0.0
2086,11.680662252688238,0.0
2087,11.928879707771928,0.0
2088,12.0853947882856,0.0
2089,12.222729043203486,0.0
2090,12.384661638709229,0.0
2091,12.634288479608779,0.0
2092,12.930151855717043,0.0
2093,13.243642878261275,0.0
2094,13.560543099946065,0.0
2095,13.714265449891082,0.0
2096,13.544889660570641,0.0
2097,13.24279780109991,0.0
2098,12.883466379390212,0.0
2099,12.504192447937927,0.0
2100,12.20405257292816,0.0
2101,12.007064975956617,0.0
2102,11.958848711338492,0.0
2103,12.05963618682252,0.0
2104,12.25886622476499,0.0
2105,12.447403645763043,0.0
2106,12.735427762515698,0.0
2107,13.130833251694655,0.0
2108,13.430483608381238,0.0
2109,13.810196258622954,0.0
2110,14.18651809085933,0.0
2111,14.531287333202096,0.0
2112,14.811335465885188,0.0
2113,15.057797681423745,0.0
2114,15.210366702338547,0.0
2115,15.330739369918255,0.0
2116,15.445872567484646,0.0
2117,15.583525578425576,0.0
2118,15.744274810103516,0.0
2119,15.706809879053205,0.0
2120,15.023224945735894,0.0
2121,13.663292277359393,0.0
2122,9.003424995021001,0.0
2123,7.960638975425633,0.0
2124,7.678385312213335,0.0
2125,9.430896280240702,0.0
2126,10.459213004472405,0.0
2127,10.671831606190574,0.0
2128,10.822423648230146,0.0
2129,10.548401507192791,0.0
2130,10.454466480672354,0.0
2131,11.935675404266277,0.0
2132,12.913685613277082,0.0
2133,13.702246259962857,0.0
2134,14.406050190414721,0.0
2135,14.90286393699487,0.0
2136,15.110295685187552,0.0
2137,15.219037461599589,0.0
2138,15.305800241721371,0.0
2139,15.398145330735359,0.0
2140,15.535291390702444,0.0
2141,15.71839294187575,0.0
2142,15.909329273843817,0.0
2143,15.901741918976793,0.0
2144,15.604587580589568,0.0
2145,15.159433511718655,0.0
2146,14.545239029769009,0.0
2147,13.826863615293783,0.0
2148,12.971916030892729,0.0
2149,12.07605861224601,0.0
2150,11.234168120872727,0.0
2151,10.479052024348048,0.0
2152,9.954523333160104,0.0
2153,9.773078808042555,0.0
2154,9.931904963934544,0.0
2155,10.372092422163565,0.0
2156,10.786705665984288,0.0
2157,11.127487444237817,0.0
2158,11.419225627269011,0.0
2159,11.509948822181938,0.0
2160,11.453525310377985,0.0
2161,11.380361052239468,0.0
2162,11.406885220390151,0.0
2163,11.471264148818364,0.0
2164,11.496352619411862,0.0
2165,11.236496968172489,0.0
2166,10.85694739373498,0.0
2167,10.192911989347726,0.0
2168,9.64640038131442,0.0
2169,9.226657216432843,0.0
2170,8.796871348463343,0.0
2171,7.3833543061573765,0.0
2172,6.264110234828412,0.0
2173,6.1946276574381525,0.0
2174,5.0520026633453945,0.0
2175,4.78204906746597,0.0
2176,4.9119547300265465,0.0
2177,5.148483885847615,0.0
2178,5.39253107867738,0.0
2179,5.951586826001294,0.0
2180,6.474042230529392,0.0
2181,6.962410100437086,0.0
2182,7.421795029587859,0.0
2183,7.673029515962788,0.0
2184,7.668232967840594,0.0
2185,7.584883782492963,0.0
2186,7.501477739430177,0.0
2187,7.453744668494553,0.0
2188,7.522620504121968,0.0
2189,7.949482059780946,0.0
2190,8.448501039579495,0.0
2191,6.8252128446346205,0.0
2192,5.074778589130187,0.0
2193,1.8282481959607604,0.0
2194,0.3180806921597428,0.0
2195,0.0,0.0
2196,0.0,0.0
2197,0.0,0.0
2198,0.0,0.0
2199,0.0,0.0
2200,0.0,0.0
2201,0.0,0.0
2202,0.0,0.0
2203,0.0,0.0
2204,0.0,0.0
2205,0.0,0.0
2206,0.0,0.0
2207,0.0,0.0
2208,0.1418792431284802,0.0
2209,0.46256827161708014,0.0
2210,0.8164286363135276,0.0
2211,1.0824454405752233,0.0
2212,1.2993304936698,0.0
2213,1.600001793576642,0.0
2214,1.954846620177656,0.0
2215,2.0350696721253834,0.0
2216,1.3216025293798803,0.0
2217,0.3496157215342828,0.0
2218,0.1487959628466099,0.0
2219,0.0311417687971455,0.0
2220,0.3952618045123623,0.0
2221,0.605815675824051,0.0
2222,0.1975402788812061,0.0
2223,0.0,0.0
2224,0.0,0.0
2225,0.0,0.0
2226,0.0,0.0
2227,0.390469113097885,0.0
2228,1.1102303703209893,0.0
2229,1.8848872360830702,0.0
2230,2.560092258201354,0.0
2231,3.1486071471476236,0.0
2232,3.6759302205732576,0.0
2233,4.192392223712183,0.0
2234,4.842077668515607,0.0
2235,5.6072624586322,0.0
2236,6.466153433668749,0.0
2237,7.363337171427249,0.0
2238,8.128168442515962,0.0
2239,6.487859592655878,0.0
2240,4.500915016044083,0.0
2241,3.051535768999351,0.0
2242,1.645615680948508,0.0
2243,1.747129073542148,0.0
2244,1.5815351821875647,0.0
2245,1.1129366997899988,0.0
2246,1.2392686415588186,0.0
2247,1.30688501436999,0.0
2248,1.505534463674986,0.0
2249,1.7450107482616617,0.0
2250,2.012579941840983,0.0
2251,2.3065637235475394,0.0
2252,2.5642114629782977,0.0
2253,2.7779442105934224,0.0
2254,3.0386985891637193,0.0
2255,3.3758634608459808,0.0
2256,3.732377531475213,0.0
2257,4.065576809826639,0.0
2258,4.286258973078592,0.0
2259,4.381012537599898,0.0
2260,4.461486283925874,0.0
2261,4.563185301929714,0.0
2262,4.782694616348309,0.0
2263,4.884138479881827,0.0
2264,4.861515147399914,0.0
2265,4.731225514714266,0.0
2266,4.503673853154799,0.0
2267,4.179319845302864,0.0
2268,3.7857520289921935,0.0
2269,3.431518468218176,0.0
2270,2.652514871873435,0.0
2271,2.138378756432058,0.0
2272,2.2999126609619838,0.0
2273,2.7650320702480853,0.0
2274,3.0369795233609085,0.0
2275,3.371704368282379,0.0
2276,3.746115097678792,0.0
2277,4.088174578730703,0.0
2278,4.442884232750673,0.0
2279,4.870970211513979,0.0
2280,5.30794804428312,0.0
2281,5.670781925422343,0.0
2282,5.898915062776004,0.0
2283,6.096652873813752,0.0
2284,6.37975262556174,0.0
2285,7.051099092511019,0.0
2286,7.794043537341277,0.0
2287,7.871755281930349,0.0
2288,7.035883035555274,0.0
2289,3.0310336092485444,0.0
2290,0.8852615948457565,0.0
2291,0.568016574437012,0.0
2292,0.087527532942412,0.0
2293,0.2675713136936974,0.0
2294,0.0,0.0
2295,0.0,0.0
2296,0.0,0.0
2297,0.0,0.0
2298,0.0,0.0
2299,0.0,0.0
2300,0.5651763557554255,0.0
2301,1.300459961248303,0.0
2302,1.9608690367712067,0.0
2303,2.4656482660424563,0.0
2304,2.9115332330409887,0.0
2305,3.346455336404106,0.0
2306,3.855813178699714,0.0
2307,4.413321161737565,0.0
2308,5.018892071726756,0.0
2309,5.634599246061278,0.0
2310,6.168097115000896,0.0
2311,6.278082044567022,0.0
2312,6.280209958530799,0.0
2313,6.185990125213033,0.0
2314,5.959810767688564,0.0
2315,5.049366526327697,0.0
2316,3.9432082559187096,0.0
2317,2.677756459548812,0.0
2318,2.5112811842077805,0.0
2319,0.8113670147897533,0.0
2320,0.2281821029138356,0.0
2321,0.8086155999983667,0.0
2322,2.64220535374519,0.0
2323,4.008506324242383,0.0
2324,4.954868723515513,0.0
2325,5.547904578467545,0.0
2326,6.081718970206541,0.0
2327,6.7565207380172065,0.0
2328,7.620387800528487,0.0
2329,8.457891480415201,0.0
2330,9.168830834163414,0.0
2331,9.701917102129892,0.0
2332,10.228117793048682,0.0
2333,10.91173150365547,0.0
2334,11.621115314264737,0.0
2335,9.09884132019518,0.0
2336,7.30320615828498,0.0
2337,6.576216799977208,0.0
2338,5.703831745958022,0.0
2339,6.510604130184656,0.0
2340,5.705887610047463,0.0
2341,5.80998167921485,0.0
2342,3.6095562768971767,0.0
2343,4.008870073104344,0.0
2344,3.7325653822307743,0.0
2345,4.171346415739066,0.0
2346,5.696230320721265,0.0
2347,6.755444193728908,0.0
2348,7.916148059872277,0.0
2349,9.221258164931672,0.0
2350,10.459685704973857,0.0
2351,11.511355102461483,0.0
2352,12.092667773578892,0.0
2353,12.465288059428001,0.0
2354,12.79207050803319,0.0
2355,13.183756452569272,0.0
2356,13.736345634077468,0.0
2357,14.495841898892312,0.0
2358,14.891246413878996,0.0
2359,12.050227311416803,0.0
2360,9.8747650414403,0.0
2361,7.978833314450967,0.0
2362,6.32836521829797,0.0
2363,7.322387017413421,0.0
2364,7.667210535516739,0.0
2365,7.61868952505499,0.0
2366,6.551214984027821,0.0
2367,4.276693832633956,0.0
2368,3.3065405315423257,0.0
2369,5.5582659740312295,0.0
2370,4.195388353936699,0.0
2371,6.026281415469258,0.0
2372,7.795297467183174,0.0
2373,9.230946710650873,0.0
2374,10.471322337279805,0.0
2375,11.491796062769353,0.0
2376,12.311026102952244,0.0
2377,13.04738431181298,0.0
2378,13.719752846550367,0.0
2379,14.378074308169518,0.0
2380,15.01430088880047,0.0
2381,15.630183705672218,0.0
2382,15.538367985997999,0.0
2383,12.611333839106164,0.0
2384,10.450768143458376,0.0
2385,8.439736508489013,0.0
2386,6.637170689038895,0.0
2387,5.374590940491382,0.0
2388,4.081720978575193,0.0
2389,3.5625820550037233,0.0
2390,2.4103966141809763,0.0
2391,1.1671377915245507,0.0
2392,0.9247531771565344,0.0
2393,1.241805705293405,0.0
2394,2.0219440587291233,0.0
2395,3.9265384461807518,0.0
2396,5.3612996964334805,0.0
2397,6.457758575089142,0.0
2398,7.521607390201519,0.0
2399,8.332138245734862,0.0
2400,8.817068539054688,0.0
2401,9.226839608105358,0.0
2402,9.760125620306974,0.0
2403,10.555868344313625,0.0
2404,11.406275220629905,0.0
2405,12.238394245572927,0.0
2406,12.593881672286694,0.0
2407,10.110484865283029,0.0
2408,7.76962527884704,0.0
2409,5.445022801871923,0.0
2410,3.1679218912325933,0.0
2411,2.3267642905621484,0.0
2412,1.929311587836144,0.0
2413,1.3750098712923582,0.0
2414,0.8056774273104383,0.0
2415,0.0,0.0
2416,0.0,0.0
2417,0.334496357737185,0.0
2418,0.9087972380833363,0.0
2419,1.4349558597920826,0.0
2420,2.680418417764126,0.0
2421,3.652094454990503,0.0
2422,4.519898951454176,0.0
2423,5.34411308400822,0.0
2424,6.043075202975621,0.0
2425,6.545741178673627,0.0
2426,6.858931104950986,0.0
2427,7.149317478835566,0.0
2428,7.4756641590664366,0.0
2429,8.292468476832632,0.0
2430,9.165484146339795,0.0
2431,8.820721012036536,0.0
2432,6.002148165570446,0.0
2433,3.8643952937765427,0.0
2434,2.8751279345105525,0.0
2435,1.0936565286783457,0.0
2436,0.4921213141569913,0.0
2437,0.8374169857699194,0.0
2438,0.3636106432333407,0.0
2439,0.0,0.0
2440,0.0,0.0
2441,0.0,0.0
2442,0.3842371665626948,0.0
2443,0.789874386370486,0.0
2444,1.2903150503450969,0.0
2445,1.9124692793133966,0.0
2446,2.8734975044260502,0.0
2447,3.6207056930912787,0.0
2448,4.268743677548313,0.0
2449,4.946115352983171,0.0
2450,5.628516647300801,0.0
2451,6.324853000554666,0.0
2452,7.090757677247974,0.0
2453,8.00090013952047,0.0
2454,8.21035621442633,0.0
2455,6.473166661185969,0.0
2456,5.426087241873878,0.0
2457,2.6749897357180776,0.0
2458,1.459888722273382,0.0
2459,0.3241503305452756,0.0
2460,0.0,0.0
2461,0.0,0.0
2462,0.0,0.0
2463,0.0,0.0
2464,0.0,0.0
2465,0.0,0.0
2466,0.0,0.0
2467,0.1418427622538406,0.0
2468,0.5580348939997445,0.0
2469,1.1897809246490296,0.0
2470,1.9590565699151923,0.0
2471,2.633880985029407,0.0
2472,3.209726157161599,0.0
2473,3.741020945258561,0.0
2474,4.2586760807419015,0.0
2475,4.801571696442844,0.0
2476,5.478008751692598,0.0
2477,6.165286306812503,0.0
2478,6.720124646261085,0.0
2479,6.770668283853577,0.0
2480,5.918583477969459,0.0
2481,4.832285916826796,0.0
2482,2.7691939440031437,0.0
2483,0.7009678375434547,0.0
2484,0.39014867360757,0.0
2485,0.6333177843390956,0.0
2486,0.6117073169083596,0.0
2487,0.6126146792143764,0.0
2488,0.7545204969110231,0.0
2489,1.36854790896972,0.0
2490,1.8306639812642969,0.0
2491,2.3805938396120716,0.0
2492,2.9721196718039007,0.0
2493,3.5203576865200743,0.0
2494,4.057874277525536,0.0
2495,4.552497544797928,0.0
2496,4.968886660817928,0.0
2497,5.3834853763032475,0.0
2498,5.826119965277136,0.0
2499,6.278895164366776,0.0
2500,6.767315412060326,0.0
2501,7.4000270194147255,0.0
2502,7.512345972808132,0.0
2503,5.91318762556096,0.0
2504,4.578083221562976,0.0
2505,2.296895838263275,0.0
2506,0.9256797269352682,0.0
2507,0.0,0.0
2508,0.0,0.0
2509,0.0,0.0
2510,0.0,0.0
2511,0.0,0.0
2512,0.0,0.0
2513,0.0,0.0
2514,0.0,0.0
2515,0.0,0.0
2516,0.1120609130597424,0.0
2517,0.3665574650025842,0.0
2518,0.7409718092056574,0.0
2519,1.2504247201906804,0.0
2520,1.7226527920184402,0.0
2521,2.1617751419536217,0.0
2522,2.6424623292123988,0.0
2523,3.1756821561276753,0.0
2524,3.7087021824948487,0.0
2525,4.20410282596683,0.0
2526,4.5318925317791745,0.0
2527,4.327172769589467,0.0
2528,3.7807977178768652,0.0
2529,1.1349254699330695,0.0
2530,0.4240920225390436,0.0
2531,0.0,0.0
2532,0.0,0.0
2533,0.0,0.0
2534,0.0,0.0
2535,0.0,0.0
2536,0.0,0.0
2537,0.0,0.0
2538,0.0,0.0
2539,0.0,0.0
2540,0.0318091577962736,0.0
2541,0.2648276609953852,0.0
2542,0.6327673599953575,0.0
2543,0.9931263817157822,0.0
2544,1.622938755223998,0.0
2545,2.2925339108048903,0.0
2546,2.9201836134852703,0.0
2547,3.520012164534362,0.0
2548,4.0712599774961244,0.0
2549,4.5501418513037315,0.0
2550,4.533268861254134,0.0
2551,3.479392475946394,0.0
2552,3.954307973890868,0.0
2553,3.865129840722414,0.0
2554,3.845095677120642,0.0
2555,2.7218073117588935,0.0
2556,0.5301356466881163,0.0
2557,0.1301010092301294,0.0
2558,0.0,0.0
2559,0.0,0.0
2560,0.0,0.0
2561,0.0,0.0
2562,0.0,0.0
2563,0.0,0.0
2564,0.0,0.0
2565,0.0303991049353013,0.0
2566,0.3606188169611818,0.0
2567,0.7574668595842216,0.0
2568,1.375116854374153,0.0
2569,2.0875729679720503,0.0
2570,2.7402813447142558,0.0
2571,3.254003141535973,0.0
2572,3.751192068609938,0.0
2573,4.335613325644096,0.0
2574,4.872791623733477,0.0
2575,4.869650369929385,0.0
2576,3.3719906603063285,0.0
2577,1.6748672708035235,0.0
2578,0.396267035926317,0.0
2579,0.0,0.0
2580,0.0,0.0
2581,0.0,0.0
2582,0.0,0.0
2583,0.0,0.0
2584,0.0,0.0
2585,0.0,0.0
2586,0.0,0.0
2587,0.0,0.0
2588,0.0,0.0
2589,0.0,0.0
2590,0.0,0.0
2591,0.0,0.0
2592,0.0,0.0
2593,0.0,0.0
2594,0.0464893923391193,0.0
2595,0.2492092272225757,0.0
2596,0.5128610584209107,0.0
2597,0.9771374283635182,0.0
2598,1.049862414730572,0.0
2599,1.1662656048015276,0.0
2600,0.9118094910631772,0.0
2601,0.0,0.0
2602,0.0,0.0
2603,0.0,0.0
2604,0.0,0.0
2605,0.0,0.0
2606,0.0,0.0
2607,0.0,0.0772100405754463
2608,0.0,0.1634472194864065
2609,0.0,0.0
2610,0.0,1.2931881938566059
2611,0.0,0.6065211512843719
2612,0.0,0.0
2613,0.0,0.0
2614,0.0,0.0
2615,0.0,0.0
2616,0.0,0.0
2617,0.0,0.0
2618,0.0,0.0
2619,0.0,0.0
2620,0.0,0.0
2621,0.0,0.0
2622,0.0,0.0
2623,0.0037576701968242,0.0
2624,0.0,0.0
2625,0.0,0.0
2626,0.0,0.131395958757914
2627,0.0,0.0290482873482364
2628,0.0,0.0
2629,0.0,0.0
2630,0.0,0.1657636582775012
2631,0.0,0.6163532334101344
2632,0.0,1.1366106890384902
2633,0.0,1.7845485663841179
2634,0.0,2.791874238833536
2635,0.0,2.2983530030074086
2636,0.0,0.0
2637,0.0,0.0
2638,0.0,0.0
2639,0.0,0.0
2640,0.0,0.0
2641,0.0,0.0
2642,0.0,0.0
2643,0.0,0.0
2644,0.0,0.0
2645,0.3246271753614322,0.0
2646,0.6405903862094581,0.0
2647,0.7995181853516179,0.0
2648,0.5760031304053458,0.0
2649,0.0,0.3734627204021025
2650,0.0,0.6776021160066092
2651,0.0,0.6676144317691068
2652,0.0,0.3031744455580176
2653,0.0,0.1038280119224024
2654,0.0,0.3698648227047104
2655,0.0,0.962575940873592
2656,0.0,1.330327326205847
2657,0.0,2.0958624044549814
2658,0.0,2.852924995587511
2659,0.0,1.4923542742928757
2660,0.0,0.0
2661,0.0,0.0
2662,0.0,0.0
2663,0.0,0.0
2664,0.0,0.0
2665,0.3562683335077842,0.0
2666,0.793555219647258,0.0
2667,1.2003285626747593,0.0
2668,1.5939120338716586,0.0
2669,2.2160801092324007,0.0
2670,2.223850361586148,0.0
2671,2.403538695744509,0.0
2672,2.251392816435238,0.0
2673,1.5260872086805384,0.0
2674,0.5466256542130981,0.0
2675,0.0,0.0
2676,0.0,0.0
2677,0.0,0.0
2678,0.0,0.0
2679,0.0,0.0
2680,0.0,0.1619039655903826
2681,0.0,0.5337324352306717
2682,0.0,0.9947999316915392
2683,0.0009015485200587,0.8715290618868715
2684,0.5438244546835712,0.0
2685,0.9876440398821756,0.0
2686,1.356649282297181,0.0
2687,1.6714691361133331,0.0
2688,1.9297964471171385,0.0
2689,2.394177011598642,0.0
2690,3.011770284782881,0.0
2691,3.6732027676699284,0.0
2692,4.321055570950241,0.0
2693,4.943276494193988,0.0
2694,4.481762904303654,0.0
2695,3.2797111861487065,0.0
2696,3.0238748441558063,0.0
2697,2.3059677978817894,0.0
2698,1.4108134323745456,0.0
2699,0.4831279148866128,0.0
2700,0.0,0.0
2701,0.0,0.0
2702,0.0,0.0
2703,0.0,0.0
2704,0.0,0.0
2705,0.0,0.1347388624732411
2706,0.2524278682788685,0.0611469771919008
2707,0.6570648097800585,0.0
2708,1.1729813310755952,0.0
2709,1.5559833478596152,0.0
2710,2.147975462399174,0.0
2711,2.8004401916531467,0.0
2712,3.367815860329517,0.0
2713,3.879222268939225,0.0
2714,4.347400850309164,0.0
2715,4.775592653012969,0.0
2716,5.198181604818965,0.0
2717,5.635627656342719,0.0
2718,5.944940160336378,0.0
2719,5.95301217454201,0.0
2720,5.96576429385438,0.0
2721,5.637515547422485,0.0
2722,5.149994905980291,0.0
2723,4.615436418168408,0.0
2724,4.096135883579215,0.0
2725,3.666403672738605,0.0
2726,3.4199555897714893,0.0
2727,2.8102816619232747,0.0
2728,2.7600457641134803,0.0
2729,2.8305672195065483,0.0
2730,3.213708258236373,0.0
2731,3.78673756313541,0.0
2732,4.2685035988712885,0.0
2733,4.6318664170675845,0.0
2734,4.935891814475092,0.0
2735,5.149781709852331,0.0
2736,5.277223480534392,0.0
2737,5.383872616106334,0.0
2738,5.504118658307869,0.0
2739,5.669018830529984,0.0
2740,5.884783677375728,0.0
2741,6.162608088515748,0.0
2742,6.316853358523003,0.0
2743,6.102439074160284,0.0
2744,5.51594861196865,0.0
2745,3.906983011015157,0.0
2746,1.7943767002538755,0.0
2747,1.3140841235615193,0.0
2748,0.7567504079473534,0.0
2749,1.197754249305775,0.0
2750,0.9548513766359892,0.0
2751,0.9530508981455448,0.0
2752,1.199345347369696,0.0
2753,1.90752407686265,0.0
2754,2.174127147513451,0.0
2755,2.7398082935248222,0.0
2756,3.3734335741711643,0.0
2757,3.8143344821405156,0.0
2758,4.187143951248621,0.0
2759,4.491949790974111,0.0
2760,4.7946558407284865,0.0
2761,5.1157216887661665,0.0
2762,5.515404550077616,0.0
2763,5.95094682537016,0.0
2764,6.398976134102809,0.0
2765,6.836099941950597,0.0
2766,5.795692989545941,0.0
2767,4.234793228134327,0.0
2768,3.164675302739205,0.0
2769,2.5016753611072478,0.0
2770,1.471047852406393,0.0
2771,0.3939934468133207,0.0
2772,0.0,0.0
2773,0.0,0.0
2774,0.1186150170479392,0.0
2775,0.0,0.0
2776,0.2738994733710245,0.0
2777,0.5300378610254766,0.0
2778,0.9931091382407774,0.0
2779,1.707654812709273,0.0
2780,2.439091965991578,0.0
2781,2.9524857894201704,0.0
2782,3.413602651304819,0.0
2783,3.9298564909197573,0.0
2784,4.465480802605784,0.0
2785,4.989643279853731,0.0
2786,5.379529547728695,0.0
2787,5.665834646356202,0.0
2788,5.933888368542652,0.0
2789,6.261250125061035,0.0
2790,6.530242012447092,0.0
2791,6.603337987218733,0.0
2792,6.009342123409976,0.0
2793,3.1472982112134282,0.0
2794,1.3628670572070567,0.0
2795,0.3243969987808991,0.0
2796,0.1660894875944844,0.0
2797,0.1239268020944857,0.0
2798,0.0,0.0
2799,0.0,0.0
2800,0.0,0.0
2801,0.0,0.0
2802,0.0,0.0
2803,0.0,0.0
2804,0.3504966238689586,0.0
2805,0.7333642231993548,0.0
2806,1.427522174824553,0.0
2807,2.157971770235607,0.0
2808,2.721762224907062,0.0
2809,3.224546656428574,0.0
2810,3.73343179987556,0.0
2811,4.251059097451863,0.0
2812,4.7934948327094915,0.0
2813,5.3848290005424655,0.0
2814,4.680509092700433,0.0
2815,3.384310154834222,0.0
2816,2.603643474203927,0.0
2817,1.8152492104957811,0.0
2818,0.7411040174991649,0.0
2819,0.0,0.0
2820,0.0,0.0
2821,0.0,0.0
2822,0.0,0.0
2823,0.0,0.0
2824,0.0,0.0
2825,0.0,0.0
2826,0.0,0.0669406628490509
2827,0.0,0.1972135501217013
2828,0.0,0.0
2829,0.0,0.0
2830,0.0,0.0
2831,0.0691112994782128,0.0
2832,0.3055487583711995,0.0
2833,0.5849247670502195,0.0
2834,0.8584779953774462,0.0
2835,1.3950064548915142,0.0
2836,2.0428283882444602,0.0
2837,2.6213531596992268,0.0
2838,1.5338874839247971,0.0
2839,1.5744376690086694,0.0
2840,1.4227996067158446,0.0
2841,0.8038688482835439,0.0
2842,0.0,0.0
2843,0.0,0.0
2844,0.0,0.0
2845,0.0,0.0
2846,0.0,0.0
2847,0.0,0.0
2848,0.0,0.0
2849,0.0,0.0
2850,0.0,0.0
2851,0.0,0.0
2852,0.2526613402030408,0.0
2853,0.6629663764981039,0.0
2854,1.0240015174268935,0.0
2855,1.5083182723004334,0.0
2856,1.8842440390507464,0.0
2857,2.183532730129518,0.0
2858,2.4584858775337084,0.0
2859,2.768715388074488,0.0
2860,3.077071652277583,0.0
2861,3.360734615703267,0.0
2862,3.492573777904747,0.0
2863,3.4480689834468485,0.0
2864,3.385593921683248,0.0
2865,3.2898342026106064,0.0
2866,3.169235165262249,0.0
2867,2.9964393761809007,0.0
2868,2.8191764905697587,0.0
2869,2.666953474444316,0.0
2870,2.5726696529387354,0.0
2871,2.572484013274508,0.0
2872,2.6753522569071757,0.0
2873,2.9174751531509133,0.0
2874,3.3025953081517296,0.0
2875,3.752284635587801,0.0
2876,4.223125643706525,0.0
2877,4.534480758065215,0.0
2878,4.776936421072977,0.0
2879,4.985771345933925,0.0
2880,0.0,0.0
2881,0.0,0.0
2882,0.0,0.0
2883,0.0,0.0
2884,0.0,0.0
2885,0.0,0.0
2886,0.0,0.0
2887,0.0,0.0
2888,0.0,0.0
2889,0.0,0.0
2890,0.0,0.0
2891,0.0,0.0
2892,0.0,0.0
2893,0.0,0.0
2894,0.0,0.0
2895,0.0,0.0
2896,0.0,0.0
2897,0.0,0.0
2898,0.0,0.0
2899,0.0,0.0
