thermal_class_index,thermal_class,rc_building_id,simstadt_building_id,simstadt_building_id_normalized,match_type,in_common_cohort
05,sehr schwer,DEBW_52210005KEF,DEBW_52210005KEF,debw_52210005kef,exact,True
05,sehr schwer,DEBW_52210005KUx,DEBW_52210005KUx,debw_52210005kux,exact,True
05,sehr schwer,DEBW_52210005KXK,DEBW_52210005KXK,debw_52210005kxk,exact,True
05,sehr schwer,DEBW_52210005Kf7,DEBW_52210005Kf7,debw_52210005kf7,exact,True
05,sehr schwer,DEBW_52210005KyO,DEBW_52210005KyO,debw_52210005kyo,exact,True
05,sehr schwer,DEBW_52210005L39,DEBW_52210005L39,debw_52210005l39,exact,True
05,sehr schwer,DEBW_52210005L4M,DEBW_52210005L4M,debw_52210005l4m,exact,True
05,sehr schwer,DEBW_52210005LJS,DEBW_52210005LJS,debw_52210005ljs,exact,True
05,sehr schwer,DEBW_52210005LZh,DEBW_52210005LZh,debw_52210005lzh,exact,True
05,sehr schwer,DEBW_52210005M2x,DEBW_52210005M2x,debw_52210005m2x,exact,True
05,sehr schwer,DEBW_52210005MRo,DEBW_52210005MRo,debw_52210005mro,exact,True
05,sehr schwer,DEBW_52210005MSz,DEBW_52210005MSz,debw_52210005msz,exact,True
05,sehr schwer,DEBW_52210005MV3,DEBW_52210005MV3,debw_52210005mv3,exact,True
05,sehr schwer,DEBW_52210005Mki,DEBW_52210005Mki,debw_52210005mki,exact,True
05,sehr schwer,DEBW_52210005N87,DEBW_52210005N87,debw_52210005n87,exact,True
05,sehr schwer,DEBW_52210005PFV,DEBW_52210005PFV,debw_52210005pfv,exact,True
05,sehr schwer,DEBW_52210005PRs,DEBW_52210005PRs,debw_52210005prs,exact,True
05,sehr schwer,DEBW_52210005Q4u,DEBW_52210005Q4u,debw_52210005q4u,exact,True
05,sehr schwer,DEBW_52210005dgg,DEBW_52210005dgg,debw_52210005dgg,exact,True
05,sehr schwer,DEBW_52210005diH,DEBW_52210005diH,debw_52210005dih,exact,True
05,sehr schwer,DEBW_52210005djN,DEBW_52210005djN,debw_52210005djn,exact,True
05,sehr schwer,DEBW_52210005dnU,DEBW_52210005dnU,debw_52210005dnu,exact,True
05,sehr schwer,DEBW_52210005doZ,DEBW_52210005doZ,debw_52210005doz,exact,True
05,sehr schwer,DEBW_52210005eg5,DEBW_52210005eg5,debw_52210005eg5,exact,True
05,sehr schwer,DEBW_52210005ej5,DEBW_52210005ej5,debw_52210005ej5,exact,True
05,sehr schwer,DEBW_52210005elC,DEBW_52210005elC,debw_52210005elc,exact,True
05,sehr schwer,DEBW_52210005ela,DEBW_52210005ela,debw_52210005ela,exact,True
05,sehr schwer,DEBW_52210005ely,DEBW_52210005ely,debw_52210005ely,exact,True
05,sehr schwer,DEBW_52210005em7,DEBW_52210005em7,debw_52210005em7,exact,True
05,sehr schwer,DEBW_52210005enf,DEBW_52210005enf,debw_52210005enf,exact,True
05,sehr schwer,DEBW_52210005evc,DEBW_52210005evc,debw_52210005evc,exact,True
05,sehr schwer,DEBW_52210005fBS,DEBW_52210005fBS,debw_52210005fbs,exact,True
05,sehr schwer,DEBW_52210005fRL,DEBW_52210005fRL,debw_52210005frl,exact,True
05,sehr schwer,DEBW_52210005fRo,DEBW_52210005fRo,debw_52210005fro,exact,True
05,sehr schwer,DEBW_52210005fiS,DEBW_52210005fiS,debw_52210005fis,exact,True
05,sehr schwer,DEBW_52210005g5H,DEBW_52210005g5H,debw_52210005g5h,exact,True
05,sehr schwer,DEBW_52210005gBZ,DEBW_52210005gBZ,debw_52210005gbz,exact,True
05,sehr schwer,DEBW_52210005gOD,DEBW_52210005gOD,debw_52210005god,exact,True
05,sehr schwer,DEBW_52210005gvh,DEBW_52210005gvh,debw_52210005gvh,exact,True
05,sehr schwer,DEBW_52210005gwl,DEBW_52210005gwl,debw_52210005gwl,exact,True
05,sehr schwer,DEBW_52210005gxN,DEBW_52210005gxN,debw_52210005gxn,exact,True
05,sehr schwer,DEBW_52210005hG5,DEBW_52210005hG5,debw_52210005hg5,exact,True
05,sehr schwer,DEBW_52210005hJf,DEBW_52210005hJf,debw_52210005hjf,exact,True
05,sehr schwer,DEBW_52210005jPg,DEBW_52210005jPg,debw_52210005jpg,exact,True
05,sehr schwer,DEBW_52210005k39,DEBW_52210005k39,debw_52210005k39,exact,True
05,sehr schwer,DEBW_52210005k3y,DEBW_52210005k3y,debw_52210005k3y,exact,True
05,sehr schwer,DEBW_52210005xLD,DEBW_52210005xLD,debw_52210005xld,exact,True
05,sehr schwer,DEBW_52210005xM5,DEBW_52210005xM5,debw_52210005xm5,exact,True
05,sehr schwer,DEBW_52210005xO2,DEBW_52210005xO2,debw_52210005xo2,exact,True
05,sehr schwer,DEBW_52210005xRe,DEBW_52210005xRe,debw_52210005xre,exact,True
05,sehr schwer,DEBW_52210005xix,DEBW_52210005xix,debw_52210005xix,exact,True
05,sehr schwer,DEBW_52210005xzK,DEBW_52210005xzK,debw_52210005xzk,exact,True
05,sehr schwer,DEBW_52210005y1r,DEBW_52210005y1r,debw_52210005y1r,exact,True
05,sehr schwer,DEBW_52210005y86,DEBW_52210005y86,debw_52210005y86,exact,True
05,sehr schwer,DEBW_52210005yG0,DEBW_52210005yG0,debw_52210005yg0,exact,True
05,sehr schwer,DEBW_52210005yIg,DEBW_52210005yIg,debw_52210005yig,exact,True
05,sehr schwer,DEBW_52210005yi4,DEBW_52210005yi4,debw_52210005yi4,exact,True
05,sehr schwer,DEBW_52210005yjZ,DEBW_52210005yjZ,debw_52210005yjz,exact,True
05,sehr schwer,DEBW_52210005ylp,DEBW_52210005ylp,debw_52210005ylp,exact,True
05,sehr schwer,DEBW_52210005ynV,DEBW_52210005ynV,debw_52210005ynv,exact,True
05,sehr schwer,DEBW_52210005yqw,DEBW_52210005yqw,debw_52210005yqw,exact,True
05,sehr schwer,DEBW_52210005yrw,DEBW_52210005yrw,debw_52210005yrw,exact,True
05,sehr schwer,DEBW_52210005zVK,DEBW_52210005zVK,debw_52210005zvk,exact,True
05,sehr schwer,DEBW_52210005zd7,DEBW_52210005zd7,debw_52210005zd7,exact,True
05,sehr schwer,DEBW_52210005zmV,DEBW_52210005zmV,debw_52210005zmv,exact,True
05,sehr schwer,DEBW_522100060Iy,DEBW_522100060Iy,debw_522100060iy,exact,True
05,sehr schwer,DEBW_522100060Oq,DEBW_522100060Oq,debw_522100060oq,exact,True
05,sehr schwer,DEBW_522100060XU,DEBW_522100060XU,debw_522100060xu,exact,True
05,sehr schwer,DEBW_522100060Xf,DEBW_522100060Xf,debw_522100060xf,exact,True
05,sehr schwer,DEBW_522100060Xq,DEBW_522100060Xq,debw_522100060xq,exact,True
05,sehr schwer,DEBW_522100060vu,DEBW_522100060vu,debw_522100060vu,exact,True
05,sehr schwer,DEBW_5221000619W,DEBW_5221000619W,debw_5221000619w,exact,True
05,sehr schwer,DEBW_5221000629z,DEBW_5221000629z,debw_5221000629z,exact,True
05,sehr schwer,DEBW_522100063eT,DEBW_522100063eT,debw_522100063et,exact,True
05,sehr schwer,DEBW_5221000647b,DEBW_5221000647b,debw_5221000647b,exact,True
05,sehr schwer,DEBW_522100064GG,DEBW_522100064GG,debw_522100064gg,exact,True
05,sehr schwer,DEBW_52210006GkA,DEBW_52210006GkA,debw_52210006gka,exact,True
05,sehr schwer,DEBW_52210006HCZ,DEBW_52210006HCZ,debw_52210006hcz,exact,True
05,sehr schwer,DEBW_52210006HXy,DEBW_52210006HXy,debw_52210006hxy,exact,True
05,sehr schwer,DEBW_52210006Hkl,DEBW_52210006Hkl,debw_52210006hkl,exact,True
05,sehr schwer,DEBW_52210006Hwg,DEBW_52210006Hwg,debw_52210006hwg,exact,True
05,sehr schwer,DEBW_52210006I2P,DEBW_52210006I2P,debw_52210006i2p,exact,True
05,sehr schwer,DEBW_52210006I2R,DEBW_52210006I2R,debw_52210006i2r,exact,True
05,sehr schwer,DEBW_52210006Id7,DEBW_52210006Id7,debw_52210006id7,exact,True
05,sehr schwer,DEBW_52210006IeR,DEBW_52210006IeR,debw_52210006ier,exact,True
05,sehr schwer,DEBW_52210006InL,DEBW_52210006InL,debw_52210006inl,exact,True
05,sehr schwer,DEBW_52210006Iok,DEBW_52210006Iok,debw_52210006iok,exact,True
05,sehr schwer,DEBW_52210006Isp,DEBW_52210006Isp,debw_52210006isp,exact,True
05,sehr schwer,DEBW_52210006IxM,DEBW_52210006IxM,debw_52210006ixm,exact,True
05,sehr schwer,DEBW_52210006J1X,DEBW_52210006J1X,debw_52210006j1x,exact,True
05,sehr schwer,DEBW_52210006J9b,DEBW_52210006J9b,debw_52210006j9b,exact,True
05,sehr schwer,DEBW_52210006JsB,DEBW_52210006JsB,debw_52210006jsb,exact,True
05,sehr schwer,DEBW_52210006KHx,DEBW_52210006KHx,debw_52210006khx,exact,True
05,sehr schwer,DEBW_52210006KZK,DEBW_52210006KZK,debw_52210006kzk,exact,True
05,sehr schwer,DEBW_52210006KbP,DEBW_52210006KbP,debw_52210006kbp,exact,True
05,sehr schwer,DEBW_52210006KcE,DEBW_52210006KcE,debw_52210006kce,exact,True
05,sehr schwer,DEBW_52210006Krt,DEBW_52210006Krt,debw_52210006krt,exact,True
05,sehr schwer,DEBW_52210006NMW,DEBW_52210006NMW,debw_52210006nmw,exact,True
05,sehr schwer,DEBW_52210006NNm,DEBW_52210006NNm,debw_52210006nnm,exact,True
05,sehr schwer,DEBW_5221Us0004K,DEBW_5221Us0004K,debw_5221us0004k,exact,True
05,sehr schwer,DEBW_522Ue00002q,DEBW_522Ue00002q,debw_522ue00002q,exact,True
