rc_building_id,simstadt_building_id,match_type
DEBW_00000001aab,Basis_DEBW_01aab,suffix_fallback
DEBW_00000002aac,Basis_DEBW_02aac,suffix_fallback
DEBW_00000003aad,Basis_DEBW_03aad,suffix_fallback
DEBW_00000004aae,Basis_DEBW_04aae,suffix_fallback
