hour,simstadt_heating_demand_kwh_h
1541,279.80000000000007
1542,292.90000000000003
1543,288.29999999999995
1544,357.5000000000003
1545,348.60000000000014
1546,337.79999999999995
1547,303.5000000000002
1548,296.6
1549,283.1000000000001
1550,278.1000000000001
1551,257.00000000000006
1552,276.10000000000014
1553,288.69999999999993
1554,301.7000000000002
1555,331.3999999999997
1556,334.69999999999976
1557,342.49999999999994
1558,335.89999999999986
1559,346.1
1560,347.1000000000001
1561,280.6000000000001
1562,273.8000000000002
1563,263.8000000000001
1564,256.20000000000005
1565,251.49999999999994
1566,257.40000000000003
1567,262.10000000000014
1568,336.4999999999999
1569,344.70000000000005
1570,344.40000000000003
1571,342.79999999999995
1572,326.39999999999964
1573,318.2999999999999
1574,299.80000000000007
1575,294.0000000000001
1576,299.5000000000001
1577,283.40000000000003
1578,284.90000000000015
1579,288.49999999999994
1580,294.30000000000007
1581,302.90000000000026
1582,299.30000000000007
1583,301.10000000000014
1584,296.70000000000005
1585,220.8000000000001
1586,246.79999999999995
1587,249.49999999999997
1588,256.8
1589,256.0
1590,262.20000000000016
1591,259.20000000000005
1592,341.70000000000005
1593,349.3
1594,342.09999999999997
1595,324.89999999999964
1596,312.4000000000001
1597,296.40000000000003
1598,298.20000000000005
1599,289.19999999999993
1600,299.5000000000001
1601,307.3000000000002
1602,335.59999999999985
1603,345.6000000000001
1604,365.80000000000007
1605,376.3999999999998
1606,389.2999999999999
1607,406.59999999999985
1608,439.0000000000001
1609,371.5000000000001
1610,375.2999999999999
1611,383.5
1612,380.20000000000005
1613,379.49999999999994
1614,371.5000000000001
1615,375.89999999999986
1616,447.80000000000007
1617,438.3000000000001
1618,406.1999999999999
1619,385.39999999999986
1620,344.20000000000005
1621,308.0000000000001
1622,283.1000000000001
1623,266.50000000000017
1624,272.00000000000017
1625,283.6000000000001
1626,313.90000000000003
1627,342.99999999999994
1628,361.00000000000006
1629,365.70000000000005
1630,377.1999999999998
1631,388.99999999999983
1632,401.9
1633,320.49999999999983
1634,331.0999999999997
1635,333.69999999999976
1636,336.79999999999995
1637,356.5000000000003
1638,354.10000000000014
1639,358.3000000000001
1640,436.2000000000001
1641,419.7000000000001
1642,369.70000000000016
1643,337.99999999999994
1644,299.9000000000001
1645,270.40000000000015
1646,254.59999999999994
1647,245.19999999999993
1648,243.7
1649,254.19999999999993
1650,278.0000000000001
1651,305.90000000000026
1652,317.9999999999999
1653,335.79999999999984
1654,340.3
1655,340.6000000000001
1656,360.6000000000001
1657,284.7000000000001
1658,296.50000000000006
1659,299.30000000000007
1660,298.80000000000007
1661,301.00000000000017
1662,301.00000000000017
1663,300.7000000000001
1664,383.59999999999997
1665,364.00000000000006
1666,353.60000000000014
1667,335.19999999999976
1668,288.49999999999994
1669,265.0000000000002
1670,237.79999999999998
1671,224.70000000000007
1672,226.30000000000007
1673,243.79999999999998
1674,267.5000000000002
1675,292.50000000000006
1676,303.8000000000002
1677,324.39999999999964
1678,339.2
1679,350.3
1680,360.0000000000001
1681,294.0000000000001
1682,293.70000000000005
1683,290.70000000000005
1684,290.1
1685,299.30000000000007
1686,299.00000000000006
1687,279.80000000000007
1688,364.20000000000005
1689,355.90000000000026
1690,332.09999999999974
1691,289.29999999999995
1692,249.59999999999997
1693,229.20000000000002
1694,208.7999999999999
1695,186.89999999999995
1696,181.2
1697,184.99999999999997
1698,210.0999999999999
1699,226.4000000000001
1700,226.50000000000009
1701,230.60000000000008
1702,243.99999999999997
1703,248.1
1704,256.9
1705,181.29999999999998
1706,181.6
1707,171.20000000000002
1708,164.1
1709,153.70000000000005
1710,162.89999999999998
1711,155.70000000000005
1712,231.70000000000007
1713,213.50000000000003
1714,202.1999999999999
1715,185.09999999999997
1716,169.40000000000003
1717,150.10000000000005
1718,146.29999999999998
1719,128.79999999999995
1720,109.89999999999999
1721,133.89999999999998
1722,152.30000000000007
1723,176.20000000000005
1724,191.89999999999986
1725,205.69999999999987
1726,210.5999999999999
1727,206.59999999999985
1728,209.99999999999991
1729,121.7
1730,121.7
1731,124.79999999999998
1732,129.2
1733,134.69999999999996
1734,149.4
1735,154.70000000000005
1736,233.50000000000006
1737,209.39999999999992
1738,197.1999999999998
1739,172.79999999999998
1740,172.7
1741,156.3
1742,136.29999999999995
1743,136.69999999999996
1744,142.60000000000005
1745,149.8
1746,159.39999999999995
1747,172.4
1748,196.19999999999982
1749,208.7999999999999
1750,233.40000000000006
1751,230.80000000000004
1752,243.79999999999998
1753,169.40000000000003
1754,180.9
1755,188.49999999999994
1756,184.0
1757,200.29999999999987
1758,193.69999999999985
1759,195.69999999999982
1760,288.29999999999995
1761,288.49999999999994
1762,267.5000000000002
1763,236.3
1764,220.20000000000007
1765,194.09999999999982
1766,187.19999999999996
1767,167.7
1768,168.1
1769,189.3999999999999
1770,210.69999999999993
1771,241.79999999999995
1772,269.90000000000015
1773,285.90000000000015
1774,316.29999999999995
1775,334.19999999999976
1776,361.00000000000006
1777,293.00000000000006
1778,288.29999999999995
1779,284.20000000000005
1780,284.00000000000006
1781,287.70000000000005
1782,286.0000000000001
1783,282.10000000000014
1784,361.6
1785,360.7000000000001
1786,348.4000000000001
1787,318.6999999999998
1788,308.2000000000001
1789,296.50000000000006
1790,287.8
1791,280.1000000000001
1792,283.70000000000005
1793,293.4000000000001
1794,293.50000000000006
1795,307.70000000000016
1796,308.90000000000015
1797,324.2999999999996
1798,337.3999999999999
1799,345.30000000000007
1800,351.8
1801,283.1000000000001
1802,277.70000000000016
1803,272.80000000000024
1804,255.7
1805,269.70000000000016
1806,249.49999999999997
1807,235.70000000000002
1808,291.00000000000006
1809,276.10000000000014
1810,264.00000000000017
1811,254.19999999999993
1812,223.40000000000006
1813,203.89999999999986
1814,179.20000000000002
1815,176.00000000000006
1816,185.29999999999995
1817,180.10000000000002
1818,203.19999999999985
1819,210.89999999999992
1820,215.80000000000007
1821,215.50000000000009
1822,209.8999999999999
1823,208.5999999999999
1824,215.60000000000008
1825,130.49999999999994
1826,123.20000000000002
1827,136.29999999999995
1828,132.39999999999995
1829,125.19999999999997
1830,134.29999999999995
1831,125.89999999999999
1832,193.69999999999985
1833,188.69999999999993
1834,186.09999999999994
1835,160.1999999999999
1836,139.29999999999998
1837,124.3
1838,103.79999999999997
1839,86.00000000000001
1840,87.00000000000001
1841,96.19999999999996
1842,118.40000000000005
1843,136.49999999999997
1844,152.00000000000006
1845,159.39999999999995
1846,163.49999999999997
1847,169.30000000000004
1848,196.6999999999998
1849,116.80000000000004
1850,123.50000000000001
1851,136.49999999999997
1852,142.50000000000003
1853,140.70000000000005
1854,149.4
1855,159.29999999999995
1856,238.9
1857,220.20000000000007
1858,191.79999999999984
1859,171.8
1860,159.59999999999994
1861,151.30000000000004
1862,139.29999999999998
1863,146.29999999999998
1864,155.9
1865,169.30000000000004
1866,186.89999999999995
1867,224.00000000000009
1868,248.59999999999997
1869,257.9
1870,282.6000000000001
1871,305.90000000000026
1872,322.6999999999997
1873,249.59999999999997
1874,256.0
1875,262.10000000000014
1876,259.7
1877,253.29999999999993
1878,253.29999999999993
1879,251.89999999999995
1880,322.59999999999974
1881,313.1
1882,286.80000000000007
1883,263.90000000000015
1884,243.39999999999998
1885,233.10000000000005
1886,209.99999999999991
1887,211.99999999999994
1888,207.09999999999985
1889,216.20000000000005
1890,226.10000000000005
1891,248.1
1892,259.40000000000003
1893,258.1
1894,264.30000000000024
1895,277.4000000000001
1896,288.29999999999995
1897,205.9999999999999
1898,208.29999999999987
1899,226.50000000000009
1900,231.10000000000008
1901,232.80000000000007
1902,222.30000000000004
1903,218.60000000000008
1904,313.7000000000001
1905,287.4000000000001
1906,258.3
1907,227.70000000000007
1908,198.29999999999976
1909,177.9
1910,160.0999999999999
1911,164.6
1912,173.0
1913,177.3
1914,195.39999999999984
1915,215.00000000000009
1916,223.30000000000007
1917,235.50000000000003
1918,236.4
1919,244.89999999999995
1920,264.80000000000024
1921,190.59999999999985
1922,210.39999999999992
1923,238.9
1924,251.19999999999993
1925,262.5000000000001
1926,272.30000000000024
1927,271.9000000000002
1928,344.20000000000005
1929,345.40000000000003
1930,336.79999999999995
1931,315.79999999999995
1932,297.9000000000001
1933,290.0
1934,291.4000000000001
1935,291.6000000000001
1936,291.90000000000003
1937,302.90000000000026
1938,332.9999999999997
1939,358.5000000000001
1940,370.5000000000001
1941,392.69999999999993
1942,397.0
1943,414.79999999999995
1944,434.60000000000014
1945,363.6
1946,367.70000000000016
1947,369.0000000000002
1948,371.7000000000001
1949,367.1000000000002
1950,363.6
1951,368.90000000000026
1952,434.70000000000016
1953,404.19999999999976
1954,368.30000000000024
1955,327.19999999999965
1956,293.00000000000006
1957,257.7
1958,254.09999999999994
1959,249.0
1960,251.99999999999994
1961,265.80000000000024
1962,302.6000000000002
1963,330.49999999999966
1964,355.50000000000017
1965,358.5000000000001
1966,360.6000000000001
1967,369.8000000000002
1968,376.3999999999998
1969,295.30000000000007
1970,314.09999999999997
1971,333.69999999999976
1972,333.89999999999975
1973,342.2999999999999
1974,342.0
1975,343.49999999999994
1976,424.0
1977,407.39999999999986
1978,386.49999999999994
1979,354.10000000000014
1980,329.4999999999996
1981,313.30000000000007
1982,306.60000000000025
1983,295.1000000000001
1984,306.30000000000024
1985,323.69999999999965
1986,358.3000000000001
1987,383.5
1988,397.8999999999999
1989,411.3999999999998
1990,425.00000000000006
1991,456.2000000000001
1992,460.3
1993,388.79999999999984
1994,385.39999999999986
1995,380.50000000000006
1996,390.6999999999999
1997,383.59999999999997
1998,384.2999999999999
1999,385.0999999999999
2000,447.3000000000001
2001,436.2000000000001
2002,407.59999999999985
2003,365.1
2004,332.7999999999997
2005,308.0000000000001
2006,278.1000000000001
2007,270.40000000000015
2008,257.7
2009,251.09999999999994
2010,276.10000000000014
2011,286.80000000000007
2012,280.1000000000001
2013,288.29999999999995
2014,290.1
2015,299.5000000000001
2016,309.40000000000015
2017,238.9
2018,240.69999999999996
2019,232.10000000000005
2020,229.9000000000001
2021,237.79999999999998
2022,242.2
2023,226.9000000000001
2024,296.40000000000003
2025,274.3000000000001
2026,264.2000000000002
2027,253.1999999999999
2028,235.30000000000004
2029,230.60000000000008
2030,226.20000000000005
2031,225.60000000000008
2032,215.40000000000006
2033,216.60000000000005
2034,220.20000000000007
2035,230.50000000000009
2036,220.20000000000007
2037,234.70000000000005
2038,250.69999999999993
2039,249.49999999999997
2040,268.10000000000025
2041,184.29999999999998
2042,190.09999999999988
2043,188.09999999999994
2044,197.99999999999977
2045,200.69999999999985
2046,212.19999999999996
2047,218.90000000000006
2048,291.00000000000006
2049,269.90000000000015
2050,254.19999999999993
2051,240.39999999999998
2052,224.3000000000001
2053,194.2999999999998
2054,189.1999999999999
2055,178.60000000000002
2056,159.79999999999993
2057,168.9
2058,179.90000000000003
2059,195.39999999999984
2060,211.89999999999995
2061,217.9000000000001
2062,240.79999999999995
2063,244.89999999999995
2064,257.3
2065,181.6
2066,183.9
2067,169.8
2068,169.10000000000002
2069,164.9
2070,165.7
2071,159.79999999999993
2072,251.29999999999995
2073,224.00000000000009
2074,200.09999999999988
2075,169.8
2076,149.4
2077,138.39999999999992
2078,130.99999999999997
2079,127.69999999999999
2080,145.10000000000002
2081,164.9
2082,190.09999999999988
2083,215.80000000000007
2084,237.5
2085,256.0
2086,278.30000000000007
2087,298.70000000000005
2088,301.00000000000017
2089,233.40000000000006
2090,228.70000000000002
2091,233.10000000000005
2092,236.9
2093,232.30000000000004
