hour,simstadt_heating_demand_kwh_h
195,1505.9999999999986
196,1520.7000000000005
197,1457.5000000000002
198,1382.9999999999998
199,1449.8000000000002
200,1434.4999999999995
201,1466.9
202,1356.1
203,1337.2000000000005
204,1356.6999999999998
205,1330.4000000000003
206,1219.5
207,1112.2000000000003
208,1079.6999999999996
209,1095.3000000000009
210,1064.8999999999994
211,1076.6999999999998
212,1085.4
213,1070.3999999999996
214,1073.5
215,1050.599999999999
216,984.2000000000002
217,1009.9000000000007
218,1047.7999999999993
219,1090.8000000000006
220,1144.9999999999995
221,1202.4999999999995
222,1265.1
223,1344.4000000000005
224,1370.5000000000002
225,1363.8000000000004
226,1399.1999999999998
227,1403.2
228,1374.9000000000005
229,1340.2000000000005
230,1363.8000000000004
231,1338.6000000000008
232,1468.6000000000001
233,1558.3000000000002
234,1684.3999999999999
235,1691.8999999999996
236,1786.6000000000006
237,1909.900000000001
238,2061.300000000001
239,2171.2999999999984
240,2247.699999999999
241,2328.8999999999987
242,2333.6999999999994
243,2335.799999999999
244,2341.4999999999986
245,2329.099999999999
246,2311.5000000000005
247,2302.4000000000015
248,2261.699999999999
249,2298.2000000000003
250,2195.900000000001
251,2201.7
252,2019.7999999999997
253,1978.3999999999999
254,1843.5
255,1870.9999999999995
256,1936.1999999999998
257,2101.1
258,2086.7
259,2121.7999999999993
260,2212.7999999999993
261,2264.2999999999993
262,2342.599999999999
263,2332.9999999999986
264,2350.1999999999994
265,2351.4999999999995
266,2393.0000000000014
267,2379.2999999999993
268,2370.3999999999996
269,2321.899999999999
270,2360.7
271,2329.699999999999
272,2355.699999999999
273,2364.2000000000003
274,2285.1
275,2205.1
276,2068.0000000000005
277,1958.0
278,1887.1
279,1830.9000000000008
280,1835.1000000000008
281,1814.2
282,1857.7999999999995
283,1870.7999999999995
284,1863.999999999999
285,1940.7999999999993
286,1953.7000000000003
287,1955.0000000000002
288,1986.0999999999995
289,1915.5000000000007
290,1915.1000000000004
291,1904.7000000000003
292,1902.1999999999998
293,1928.1000000000013
294,1946.8999999999999
295,1901.7000000000003
296,1900.1999999999998
297,1891.0
298,1887.1
299,1781.4999999999998
300,1719.7000000000007
301,1637.7000000000003
302,1602.7
303,1586.5999999999985
304,1525.8000000000015
305,1605.0000000000002
306,1585.0999999999988
307,1602.6000000000001
308,1630.7999999999988
309,1647.2000000000003
310,1754.0999999999985
311,1739.1999999999991
312,1776.5999999999992
313,1803.4000000000005
314,1787.5000000000007
315,1790.700000000001
316,1736.6
317,1699.7
318,1673.5000000000005
319,1712.500000000001
320,1732.8999999999999
321,1752.7999999999988
322,1719.9000000000008
323,1691.1
324,1724.2000000000003
325,1658.2000000000005
326,1616.7
327,1509.5999999999997
328,1435.3999999999996
329,1509.8999999999999
330,1526.9000000000015
331,1593.4999999999989
332,1628.5999999999988
333,1641.4
334,1647.8000000000006
335,1692.4999999999998
336,1652.2000000000014
337,1674.4000000000003
338,1708.2000000000012
339,1755.8999999999987
340,1823.9999999999998
341,1848.200000000001
342,1847.4000000000008
343,1849.0000000000014
344,1925.7000000000014
345,1946.5
346,1985.9999999999995
347,1918.6000000000004
348,1874.4999999999993
349,1852.5
350,1911.8000000000004
351,1922.8000000000013
352,1939.9999999999989
353,2000.8999999999999
354,2072.3
355,2089.1999999999994
356,2170.099999999999
357,2156.499999999999
358,2226.099999999999
359,2215.6
360,2163.799999999999
361,2149.1000000000013
362,2185.8000000000006
363,2242.4999999999995
364,2217.2000000000003
365,2193.900000000001
366,2288.9
367,2309.9000000000005
368,2334.7999999999993
369,2321.399999999999
370,2346.2999999999997
371,2191.5000000000005
372,2146.2000000000016
373,2094.1999999999985
374,2047.5000000000002
375,2075.3999999999996
376,2169.0999999999985
377,2317.8
378,2420.8000000000006
379,2482.6000000000004
380,2527.900000000001
381,2569.600000000001
382,2677.100000000001
383,2776.5000000000005
384,2853.7000000000007
385,2995.7999999999984
386,3018.1000000000013
387,3033.4000000000024
388,3002.499999999998
389,3006.3
390,2973.0999999999995
391,2957.9
392,2926.2999999999997
393,2800.8999999999996
394,2679.6000000000004
395,2549.7000000000003
396,2417.2999999999993
397,2235.3
398,2078.0000000000005
399,2100.3999999999996
400,2036.0000000000011
401,2019.6999999999996
402,2091.2999999999993
403,2053.300000000001
404,2049.2000000000007
405,2175.0999999999985
406,2097.499999999999
407,2109.699999999999
408,2072.9000000000005
409,1943.8999999999999
410,2017.6
411,2075.2
412,2080.1
413,2088.0999999999995
414,2101.2999999999997
415,2169.3999999999987
416,2204.3999999999996
417,2164.799999999999
418,2091.599999999999
419,2095.4999999999986
420,2032.0000000000005
421,1971.6999999999994
422,1978.5999999999997
423,1979.9999999999993
424,2067.5000000000005
425,2099.9999999999995
426,2105.5
427,2209.9000000000005
428,2222.0
429,2335.999999999999
430,2372.8999999999996
431,2359.9999999999995
432,2332.8999999999987
433,2375.4000000000005
434,2427.4
435,2514.2999999999993
436,2580.7999999999997
437,2514.9999999999995
438,2490.5999999999995
439,2451.6
440,2474.100000000002
441,2422.2000000000003
442,2420.7000000000007
443,2453.1
444,2348.5
445,2303.5000000000014
446,2235.9
447,2128.899999999999
448,2166.999999999999
449,2161.099999999999
450,2125.8999999999987
451,2202.2
452,2260.599999999999
453,2344.899999999999
454,2401.0000000000005
455,2349.9999999999995
456,2308.7000000000003
457,2341.4999999999986
458,2427.2
459,2430.6
460,2519.099999999999
461,2505.2999999999993
462,2526.1000000000004
463,2527.200000000001
464,2535.799999999999
465,2543.599999999999
466,2425.9
467,2358.4999999999986
468,2262.699999999999
469,2180.8999999999996
470,2128.0999999999995
471,2068.6000000000004
472,2011.6999999999998
473,2043.3000000000009
474,2011.4
475,2049.1000000000004
476,2120.399999999999
477,2091.999999999999
478,2139.000000000001
479,2157.1999999999994
480,2161.099999999999
481,2159.6999999999994
482,2272.800000000001
483,2273.000000000001
484,2346.9
485,2341.799999999999
486,2325.0999999999985
487,2357.599999999999
488,2332.1999999999985
489,2284.7999999999997
490,2196.8000000000006
491,2122.199999999999
492,1993.7000000000005
493,2031.0000000000005
494,1946.6000000000001
495,1937.8
496,1952.1000000000001
497,1949.6
498,2051.7000000000007
499,2076.4
500,2187.4
501,2169.8999999999987
502,2275.400000000001
503,2303.300000000001
504,2374.5000000000005
505,2401.7000000000007
506,2356.3999999999987
507,2350.3999999999996
508,2377.2999999999997
509,2420.6000000000004
510,2504.2999999999997
511,2559.8999999999996
512,2582.1
513,2535.9999999999986
514,2457.800000000001
515,2368.0000000000005
516,2289.6
517,2262.899999999999
518,2200.1000000000004
519,2197.9000000000005
520,2271.3000000000015
521,2297.6
522,2303.200000000001
523,2354.499999999999
524,2329.399999999999
525,2341.3999999999987
526,2405.7
527,2476.200000000002
528,2559.5999999999995
529,2587.800000000001
530,2585.4000000000005
531,2672.8000000000006
532,2619.1999999999994
533,2643.3
534,2596.8999999999996
535,2665.0000000000023
536,2665.500000000002
537,2595.1000000000004
538,2492.399999999999
539,2374.1000000000004
540,2225.0
541,2135.7000000000007
542,1995.2000000000005
543,1979.6999999999991
544,2031.0000000000005
545,2056.8
546,2109.599999999999
547,2140.4000000000015
548,2169.3999999999987
549,2209.6000000000004
550,2301.4000000000015
551,2352.999999999999
552,2441.1000000000004
553,2427.1
554,2414.299999999999
555,2433.7
556,2417.899999999999
557,2515.5
558,2547.3999999999996
559,2509.6
560,2462.100000000001
561,2388.5000000000014
562,2303.200000000001
563,2260.2999999999993
564,2213.2
565,2131.3999999999996
566,2079.8
567,2032.5000000000005
568,2048.7000000000007
569,2086.7999999999997
570,2111.4999999999995
571,2142.0000000000014
572,2196.000000000001
573,2155.2999999999993
574,2190.600000000001
575,2177.2999999999993
576,2127.099999999999
577,2124.199999999999
578,2182.2
579,2202.6
580,2100.4999999999995
581,2060.700000000001
582,2077.8
583,2056.7000000000003
584,1995.1000000000004
585,1950.6999999999998
586,1898.9000000000003
587,1799.400000000001
588,1683.6999999999996
589,1608.9000000000003
590,1574.4000000000003
591,1507.799999999999
592,1463.8000000000004
593,1475.1000000000004
594,1475.1000000000004
595,1481.0000000000002
596,1453.1000000000008
597,1509.9999999999998
598,1559.6000000000001
599,1610.4000000000003
600,1620.7999999999995
601,1600.6
602,1688.7999999999997
603,1778.7999999999993
604,1833.1000000000008
605,1898.8000000000004
606,1882.3999999999999
607,1882.8999999999999
608,1888.3000000000002
609,1927.8000000000013
610,1911.4000000000003
611,1878.3
612,1893.6
613,1898.9000000000003
614,1833.1000000000008
615,1821.8999999999999
616,1750.0999999999985
617,1866.1999999999991
618,1914.3000000000004
619,2026.5000000000002
620,2064.000000000001
621,2204.1999999999994
622,2269.6000000000013
623,2290.8000000000006
624,2329.099999999999
625,2419.7000000000003
626,2449.2999999999993
627,2416.899999999999
628,2370.2
629,2369.7
630,2380.7
631,2311.600000000001
632,2290.8000000000006
633,2234.8
634,2192.500000000001
635,2046.9
636,1906.5000000000002
637,1883.9999999999998
638,1852.3
639,1854.1999999999998
640,1902.3999999999999
641,1870.9999999999995
642,1956.5000000000002
643,2036.4000000000012
644,2049.8000000000006
645,2064.100000000001
646,1996.4000000000005
647,1964.2999999999995
648,1926.8000000000009
649,1948.5
650,2025.6000000000004
651,2028.9000000000003
652,2037.300000000001
653,2095.4999999999986
654,2172.4999999999986
655,2145.4000000000015
656,2141.5000000000014
657,2143.6000000000013
658,2087.5999999999995
659,2045.1000000000006
660,1998.8999999999999
661,1980.1999999999991
662,1987.2999999999995
663,1997.5
664,1976.8999999999994
665,2082.0
666,2158.399999999999
667,2261.499999999999
668,2368.6000000000004
669,2451.0999999999995
670,2549.0999999999995
671,2667.8000000000015
672,2710.699999999998
673,2723.6999999999985
674,2643.6000000000004
675,2598.799999999999
676,2530.7000000000007
677,2347.6
678,2231.9999999999995
679,2184.2999999999997
680,2179.7999999999997
681,2181.4
682,2110.1999999999994
683,2021.9999999999995
684,1912.7000000000007
685,1893.5
686,1858.4999999999995
687,1830.9000000000008
688,1653.7000000000014
689,1578.4999999999998
690,1546.5000000000005
691,1507.099999999999
692,1438.0
693,1318.0000000000002
694,1252.6
695,1148.8999999999996
696,1092.500000000001
697,1073.8999999999999
698,1050.199999999999
699,1114.1000000000001
700,1146.1999999999996
701,1173.2000000000003
702,1159.2999999999997
703,1197.8999999999992
704,1257.7
705,1220.1
706,1201.0999999999995
707,1205.7999999999995
708,1120.3999999999996
709,1071.1999999999996
710,1087.2000000000005
711,1132.1999999999998
712,1086.4
713,1067.4999999999995
714,1058.5999999999992
715,1048.599999999999
716,1000.3000000000008
717,1032.0000000000002
718,961.8000000000001
719,994.3000000000002
720,1057.2999999999993
721,1075.6
722,1027.2000000000007
723,1000.5000000000007
724,964.4999999999998
725,936.7
726,972.8999999999997
727,987.0
728,1002.7000000000006
729,1043.5999999999995
730,972.6999999999997
731,862.5000000000001
732,824.0999999999998
733,749.3
734,681.7000000000002
735,722.5999999999997
736,773.8000000000003
737,821.9999999999995
738,982.8000000000001
739,1121.3999999999996
740,1180.9999999999998
741,1187.1000000000004
742,1201.5999999999995
743,1287.1000000000001
744,1370.9
745,1407.8999999999996
746,1477.8999999999999
747,1487.6999999999991
748,1455.3000000000002
749,1467.1
750,1474.4999999999998
751,1435.0000000000002
752,1526.4000000000008
753,1481.8999999999996
754,1394.3999999999992
755,1280.599999999999
756,1234.6000000000006
757,1201.7000000000007
758,1152.9999999999995
759,1175.0
760,1158.2
761,1203.1000000000001
762,1276.6999999999987
763,1375.9999999999995
764,1475.1999999999998
765,1603.9999999999986
766,1714.2000000000003
767,1836.9000000000008
768,1870.699999999999
769,1909.900000000001
770,1873.8999999999992
771,1880.3000000000002
772,1976.4000000000008
773,2049.7
774,2090.500000000002
775,2133.7
776,2168.599999999999
777,2157.0000000000005
778,2152.600000000001
779,2120.800000000001
780,2111.0
781,2064.3999999999996
782,2024.3000000000002
783,2044.6999999999994
784,2085.400000000001
785,2142.000000000001
786,2172.2999999999984
787,2306.9
788,2444.7999999999997
789,2538.3999999999996
790,2598.8999999999996
791,2652.7000000000007
792,2675.6999999999994
793,2699.2999999999997
794,2742.8000000000006
795,2736.0
796,2793.099999999999
797,2843.899999999999
798,2853.3
799,2928.8999999999996
800,2862.5999999999995
801,2847.7000000000007
802,2765.4
803,2666.499999999999
804,2548.0
805,2509.3999999999996
806,2420.6999999999994
807,2400.400000000001
808,2428.8999999999987
809,2466.2000000000007
810,2514.099999999999
811,2602.299999999999
812,2638.200000000002
813,2587.9999999999986
814,2708.6999999999985
815,2642.4000000000005
816,2629.1000000000013
817,2695.6
818,2675.7999999999993
819,2646.700000000001
820,2690.600000000001
821,2592.1999999999985
822,2494.2
823,2456.2000000000003
824,2405.4999999999986
825,2359.7999999999984
826,2339.8000000000006
827,2209.0
828,2049.2
829,1956.4
830,1834.0000000000016
831,1804.7000000000005
832,1799.3000000000004
833,1775.8999999999992
834,1784.3000000000004
835,1892.4999999999989
836,1884.2000000000003
837,1910.0000000000011
838,1945.2999999999995
839,1998.1999999999985
840,1978.2000000000012
841,1993.6999999999991
842,1956.9
843,1932.8000000000004
844,1994.9999999999989
845,1990.7999999999995
846,2004.7999999999988
847,2020.2
848,1995.299999999999
849,1942.7
850,1871.5999999999988
851,1813.000000000001
852,1727.0999999999992
853,1613.1000000000004
854,1652.0000000000007
855,1633.0
856,1687.0000000000007
857,1726.2999999999997
858,1812.0000000000007
859,1891.9999999999989
860,1991.8
861,2012.1999999999991
862,2010.4999999999995
863,2035.9999999999993
864,2012.0999999999992
865,1994.699999999999
866,2050.5
867,2028.6000000000001
868,2041.099999999999
869,1952.1999999999996
870,1982.7000000000007
871,2015.3000000000002
872,1965.6000000000008
873,1982.500000000001
874,1965.9000000000008
875,1862.6999999999987
876,1840.1000000000008
877,1743.8999999999994
878,1688.7000000000007
879,1678.4000000000003
880,1615.8000000000004
881,1625.9000000000005
882,1686.0000000000002
883,1788.2
884,1824.4000000000015
885,1875.0999999999995
886,1864.8999999999994
887,1970.4000000000008
888,1956.6
889,1958.6000000000001
890,1929.6000000000001
891,1910.7000000000012
892,1813.700000000001
893,1875.8999999999992
894,1850.1999999999991
895,1849.199999999999
896,1792.9
897,1780.2999999999997
898,1770.6999999999991
899,1700.8000000000004
900,1719.4
901,1751.1999999999991
902,1735.0999999999992
903,1720.6000000000001
904,1697.3999999999999
905,1680.8000000000004
906,1634.8999999999999
907,1618.5000000000002
908,1594.4999999999998
909,1633.0
910,1629.8000000000002
911,1656.9000000000005
912,1627.2000000000005
913,1634.0999999999995
914,1675.1000000000008
915,1735.0999999999992
916,1792.9
917,1791.2000000000005
918,1891.899999999999
919,1858.9999999999989
920,1816.3
921,1814.6000000000008
922,1738.4000000000003
923,1731.3999999999992
924,1617.2000000000005
925,1594.9999999999993
926,1589.4
927,1542.7
928,1543.6000000000001
929,1541.0000000000005
930,1653.9000000000005
931,1713.0
932,1788.9
933,1814.9000000000008
934,1912.600000000001
935,1957.4
936,1973.700000000001
937,1943.1000000000001
938,2007.4999999999989
939,1983.1000000000008
940,1970.900000000001
941,1994.199999999999
942,2024.2000000000003
943,2075.099999999999
944,2078.0999999999995
945,2075.499999999999
946,2053.8999999999996
947,1981.900000000001
948,1854.2999999999988
949,1777.8999999999994
950,1716.7000000000003
951,1792.6000000000004
952,1843.4999999999995
953,1837.100000000001
954,1873.0999999999992
955,1891.0999999999988
956,1991.8
957,1977.0000000000011
958,1977.700000000001
959,2033.7999999999997
960,2060.6999999999994
961,2093.300000000002
962,2123.8000000000015
963,2144.0000000000014
964,2149.4
965,2161.9999999999995
966,2155.7
967,2147.1000000000004
968,2178.9999999999995
969,2087.600000000002
970,2021.3
971,1968.400000000001
972,1895.1
973,1754.2999999999993
974,1721.6000000000001
975,1677.0000000000005
976,1671.3000000000004
977,1724.7999999999995
978,1814.2000000000007
979,1976.3000000000009
980,2005.4999999999984
981,2110.3
982,2197.7999999999984
983,2136.7000000000003
984,2185.0999999999995
985,2215.7999999999997
986,2210.4
987,2194.799999999999
988,2241.400000000001
989,2231.0
990,2195.799999999999
991,2174.2999999999993
992,2156.2
993,2128.3000000000006
994,2009.0999999999992
995,1971.5000000000014
996,1922.6000000000008
997,1823.000000000001
998,1780.2999999999997
999,1772.299999999999
1000,1791.6000000000006
1001,1814.9000000000008
1002,1878.3000000000002
1003,1925.2
1004,1942.6
1005,1936.1000000000004
1006,2058.899999999999
1007,2046.5999999999997
1008,1973.0000000000014
1009,1996.8999999999987
1010,1992.7999999999993
1011,2047.1999999999998
1012,2049.7
1013,1982.4000000000008
1014,1951.1999999999998
1015,1929.3000000000004
1016,1884.0000000000005
1017,1834.5000000000014
1018,1834.7000000000016
1019,1735.9999999999995
1020,1658.600000000001
1021,1640.3
1022,1525.2000000000005
1023,1422.7
1024,1433.4
1025,1394.6999999999991
1026,1384.7000000000007
1027,1455.5000000000002
1028,1544.7
1029,1607.2999999999988
1030,1556.6000000000001
1031,1606.3999999999987
1032,1618.9
1033,1589.7000000000003
1034,1617.4000000000003
1035,1644.6000000000004
1036,1676.1000000000006
1037,1639.8999999999999
1038,1630.7000000000003
1039,1646.3999999999999
1040,1623.8000000000002
1041,1632.2999999999997
1042,1656.4000000000008
1043,1648.3999999999999
1044,1727.3999999999994
1045,1661.100000000001
1046,1701.3000000000004
1047,1665.1000000000013
1048,1712.4
1049,1785.9
1050,1793.5
1051,1825.7000000000012
1052,1860.699999999999
1053,1870.0999999999988
1054,1890.6999999999987
1055,1863.499999999999
1056,1886.5999999999995
1057,1828.3000000000004
1058,1818.7000000000005
1059,1802.4000000000005
1060,1799.3000000000004
1061,1800.6000000000008
1062,1789.8000000000002
1063,1793.4
1064,1791.2000000000005
1065,1733.099999999999
1066,1740.7
1067,1656.9000000000005
1068,1632.1999999999998
1069,1541.2000000000005
1070,1466.4
1071,1439.5000000000005
1072,1488.6999999999994
1073,1480.7999999999995
1074,1438.9000000000005
1075,1431.1999999999998
1076,1418.8999999999999
1077,1350.9
1078,1270.6
1079,1287.0999999999995
1080,1277.699999999999
1081,1284.5999999999992
1082,1307.799999999999
1083,1254.6000000000001
1084,1282.4999999999989
1085,1305.7999999999993
1086,1243.4000000000003
1087,1239.8000000000002
1088,1199.1000000000004
1089,1057.1999999999998
1090,1007.3000000000004
1091,933.6999999999997
1092,900.9000000000003
1093,836.6999999999999
1094,754.5999999999996
1095,710.9999999999993
1096,698.3999999999997
1097,732.4999999999998
1098,821.4999999999998
1099,920.2999999999998
1100,984.8000000000002
1101,951.5
1102,993.7000000000002
1103,1054.2000000000003
1104,1151.0999999999995
1105,1199.8000000000006
1106,1210.799999999999
1107,1209.499999999999
1108,1293.9999999999998
1109,1267.3
1110,1239.5000000000002
1111,1296.8999999999999
1112,1254.5000000000002
1113,1249.1000000000001
1114,1221.1999999999996
1115,1146.5
1116,1007.5000000000003
1117,875.0999999999999
1118,872.7
1119,949.4999999999999
1120,986.5000000000005
1121,1014.3000000000002
1122,1062.9
1123,1160.3
1124,1259.0000000000002
1125,1314.5000000000005
1126,1366.4000000000003
1127,1472.3
1128,1507.4999999999995
1129,1569.3999999999999
1130,1571.2
1131,1661.100000000001
1132,1693.9000000000003
1133,1783.7000000000005
1134,1804.5000000000002
1135,1799.3000000000004
1136,1757.7999999999993
1137,1676.6000000000006
1138,1673.8000000000004
1139,1616.7000000000005
1140,1506.2
1141,1429.6000000000001
1142,1386.5
1143,1358.1000000000004
1144,1389.6999999999996
1145,1426.7
1146,1594.3999999999996
1147,1607.3999999999987
1148,1664.6000000000013
1149,1706.8000000000004
1150,1835.8000000000013
1151,1874.6999999999991
1152,1940.9
1153,1991.9999999999998
1154,1995.999999999999
1155,2050.4
1156,2063.099999999999
1157,2129.9000000000005
1158,2122.300000000001
1159,2108.5000000000005
1160,2141.2000000000007
1161,2164.3999999999996
1162,2123.3000000000015
1163,2079.1
1164,2029.0000000000002
1165,1943.0000000000002
1166,1946.2999999999997
1167,1908.9000000000012
1168,1872.4999999999993
1169,1851.4999999999989
1170,1966.3000000000006
1171,2061.899999999999
1172,2052.999999999999
1173,2061.6999999999994
1174,2110.2000000000003
1175,2211.7999999999997
1176,2195.799999999999
1177,2162.9999999999995
1178,2172.2999999999984
1179,2252.5
1180,2238.0
1181,2312.599999999999
1182,2358.9999999999986
1183,2341.3
1184,2342.1000000000004
1185,2267.800000000001
1186,2211.8999999999996
1187,2207.099999999999
1188,2131.6
1189,2068.799999999999
1190,2019.0000000000002
1191,2023.1000000000001
1192,1992.6999999999994
1193,2032.0999999999995
1194,2111.8
1195,2125.600000000001
1196,2264.2000000000007
1197,2366.5000000000005
1198,2419.7
1199,2376.4000000000015
1200,2426.7999999999993
1201,2480.7999999999997
1202,2582.799999999999
1203,2583.8999999999987
1204,2589.999999999999
1205,2523.8000000000006
1206,2470.4000000000015
1207,2477.2000000000003
1208,2456.3
1209,2460.9
1210,2412.1999999999985
1211,2362.599999999999
1212,2339.4000000000005
1213,2324.0
1214,2322.099999999999
1215,2274.6000000000004
1216,2322.6999999999994
1217,2333.7
1218,2421.1999999999994
1219,2467.800000000001
1220,2502.2
1221,2522.900000000001
1222,2541.2000000000003
1223,2533.8000000000006
1224,2595.4999999999995
1225,2597.5
1226,2551.899999999999
1227,2536.5000000000005
1228,2453.1
1229,2335.9
1230,2275.100000000001
1231,2262.9000000000005
1232,2220.3
1233,2189.899999999999
1234,2102.0000000000014
1235,2010.2999999999995
1236,1994.399999999999
1237,1953.3999999999994
1238,1847.9999999999986
1239,1839.4000000000008
1240,1798.9000000000005
1241,1787.7
1242,1750.7999999999993
1243,1696.5000000000002
1244,1642.7
1245,1634.8999999999999
1246,1531.7000000000012
1247,1503.4000000000003
1248,1473.6000000000004
1249,1404.6999999999996
1250,1448.2000000000007
1251,1438.0000000000002
1252,1407.9999999999998
1253,1406.8999999999996
1254,1433.8000000000002
1255,1447.5000000000007
1256,1460.0000000000005
1257,1381.0000000000005
1258,1233.6000000000006
1259,1199.5000000000005
1260,1059.6999999999998
1261,1023.2
1262,1037.3999999999999
1263,997.3000000000005
1264,1088.0
1265,1119.5999999999995
1266,1137.0000000000002
1267,1250.6000000000001
1268,1264.3000000000004
1269,1307.3999999999992
1270,1375.9999999999995
1271,1425.2000000000003
1272,1465.9000000000003
1273,1467.5
1274,1496.1999999999991
1275,1520.9
1276,1500.5000000000002
1277,1533.2000000000014
1278,1574.8000000000002
1279,1566.6
1280,1629.3000000000002
1281,1602.0999999999983
1282,1577.1000000000004
1283,1446.5000000000007
1284,1371.6999999999991
1285,1341.3000000000006
1286,1291.5999999999997
1287,1221.2999999999995
1288,1226.6
1289,1292.1999999999996
1290,1370.1999999999996
1291,1469.1999999999998
1292,1442.6000000000013
1293,1477.3999999999996
1294,1527.0000000000011
1295,1498.7999999999997
1296,1555.2000000000003
1297,1553.9
1298,1603.9999999999986
1299,1634.3999999999996
1300,1763.999999999999
1301,1797.5000000000002
1302,1855.0999999999985
1303,1884.5
1304,1918.200000000001
1305,1893.7999999999993
1306,1792.3000000000002
1307,1683.1000000000004
1308,1602.8999999999985
1309,1551.3000000000004
1310,1491.5999999999995
1311,1437.5
1312,1361.4
1313,1430.5000000000002
1314,1532.9000000000015
1315,1632.2999999999997
1316,1680.1000000000004
1317,1719.5000000000002
1318,1735.3999999999994
1319,1769.5999999999995
1320,1732.0999999999995
1321,1750.9999999999993
1322,1782.3000000000004
1323,1820.900000000001
1324,1773.3999999999985
1325,1813.3000000000009
1326,1795.0000000000005
1327,1725.6
1328,1627.2000000000005
1329,1616.2000000000005
1330,1541.5000000000005
1331,1375.9999999999995
1332,1205.6
1333,1108.6000000000001
1334,963.8999999999995
1335,943.1000000000001
1336,1027.8
1337,1008.7000000000005
1338,1099.5000000000005
1339,1208.999999999999
1340,1262.7000000000005
1341,1251.2000000000003
1342,1262.9000000000005
1343,1281.7999999999988
1344,1290.6999999999998
1345,1326.4000000000005
1346,1391.7999999999988
1347,1474.0000000000002
1348,1484.6999999999998
1349,1477.9999999999998
1350,1476.1
1351,1505.8999999999999
1352,1530.100000000001
1353,1523.8
1354,1443.2000000000012
1355,1388.3999999999999
1356,1326.4000000000005
1357,1258.8000000000004
1358,1291.7999999999995
1359,1253.5000000000002
1360,1299.6999999999998
1361,1357.4000000000003
1362,1462.3000000000004
1363,1612.7
1364,1738.6000000000001
1365,1810.7000000000005
1366,1821.8000000000006
1367,1965.6000000000008
1368,1975.0000000000014
1369,2066.799999999999
1370,2146.2000000000007
1371,2069.9999999999986
1372,2100.400000000002
1373,2128.7000000000007
1374,2075.499999999999
1375,2073.9999999999995
1376,2093.300000000002
1377,2119.9000000000015
1378,2043.2999999999995
1379,1933.2000000000003
1380,1865.3999999999992
1381,1821.2000000000007
1382,1759.2999999999993
1383,1724.1999999999998
1384,1763.999999999999
1385,1821.6000000000006
1386,1953.2999999999995
1387,2147.2000000000007
1388,2225.000000000001
1389,2306.6
1390,2322.099999999999
1391,2399.2000000000007
1392,2565.8
1393,2601.199999999999
1394,2625.4000000000015
1395,2620.9
1396,2642.7000000000007
1397,2663.0
1398,2626.5000000000014
1399,2634.6000000000017
1400,2546.7999999999997
1401,2499.7000000000003
1402,2405.4999999999986
1403,2291.7
1404,2111.2000000000003
1405,1953.8999999999992
1406,1814.9000000000008
1407,1761.699999999999
1408,1708.3000000000004
1409,1729.9999999999993
1410,1843.3999999999994
1411,1978.7000000000014
1412,2009.2999999999993
1413,2019.7
1414,2077.2999999999993
1415,2100.900000000002
1416,2147.1000000000004
1417,1394.7999999999993
1418,1401.4999999999993
1419,1386.0000000000002
1420,1408.3
1421,1380.7000000000007
1422,1416.9000000000008
1423,1391.3999999999996
1424,1387.9
1425,1328.3000000000002
1426,1243.5999999999997
1427,1202.9
1428,1151.9999999999998
1429,1127.3999999999994
1430,1072.1000000000001
1431,1026.5999999999995
1432,1043.5000000000002
1433,1099.4000000000003
1434,1127.1999999999996
1435,1206.5
1436,1242.0999999999995
1437,1284.6999999999994
1438,1327.7
1439,1427.0000000000002
1440,1453.1000000000006
1441,1487.0000000000007
1442,1497.4999999999995
1443,1516.7999999999993
1444,1511.7999999999986
1445,1477.6000000000004
1446,1478.9
1447,1491.9000000000003
1448,1464.9000000000008
1449,1431.6999999999998
1450,1340.9999999999993
1451,1223.5000000000005
1452,1054.0
1453,1001.4000000000003
1454,906.4000000000001
1455,862.6000000000003
1456,892.6000000000004
1457,911.6000000000001
1458,998.9000000000003
1459,1059.9
1460,1084.5000000000007
1461,1123.0
1462,1166.1
1463,1148.2999999999995
1464,1162.7000000000005
1465,1204.9
1466,1243.5999999999997
1467,1307.5999999999997
1468,1361.4000000000003
1469,1369.3000000000006
1470,1348.7000000000003
1471,1312.2999999999997
1472,1268.6000000000004
1473,1257.4000000000008
1474,1213.3000000000004
1475,1134.1999999999996
1476,1088.6000000000008
1477,1043.1000000000001
1478,1004.0000000000002
1479,969.1999999999997
1480,994.8999999999999
1481,1037.3999999999994
1482,1016.6999999999998
1483,1041.8
1484,1079.0000000000002
1485,1076.4
1486,1067.0000000000002
1487,1041.4
1488,1059.8000000000002
1489,1055.6000000000001
1490,1060.4
1491,1060.4
1492,1096.0
1493,1042.7
1494,1076.5
1495,1084.3000000000006
1496,1084.4000000000005
1497,1053.4
1498,1057.1000000000001
1499,1007.8
1500,943.1999999999998
1501,921.2000000000004
1502,876.2999999999996
1503,951.8999999999996
1504,963.7999999999997
1505,977.5999999999999
1506,1074.2
1507,1129.0999999999992
1508,1128.6999999999991
1509,1144.0999999999992
1510,1239.0999999999995
1511,1335.9999999999998
1512,1387.1000000000001
1513,1380.9000000000005
1514,1406.7999999999997
1515,1433.9999999999998
1516,1486.2000000000007
1517,1581.3
1518,1574.6999999999994
1519,1525.0999999999997
1520,1529.8999999999999
1521,1436.1999999999996
