hour,rc_heating_demand_kwh_h,simstadt_heating_demand_kwh_h,diff_heating_kwh_h
949,496.33546476997947,640.0999999999999,-143.76453523002044
950,267.6596177864333,618.9,-351.2403822135667
951,179.15445275711411,645.4000000000002,-466.2455472428861
952,184.0088736287176,664.6000000000003,-480.59112637128266
953,240.73225273881133,662.5000000000001,-421.7677472611888
954,354.0839212240822,675.7000000000003,-321.6160787759181
955,474.3744966349906,682.6000000000004,-208.22550336500979
956,603.6710139750282,717.8,-114.12898602497171
957,665.0624972350872,713.5000000000001,-48.43750276491289
958,711.1566907673767,713.8000000000002,-2.6433092326234373
959,765.1382085726156,732.3999999999999,32.73820857261569
960,801.2135294505543,743.6999999999999,57.513529450554415
961,0.0,611.6999999999999,-611.6999999999999
962,0.0,623.3,-623.3
963,0.3628180370667748,630.5999999999998,-630.237181962933
964,1.5516678323010284,632.5999999999998,-631.0483321676987
965,15.202860662893706,636.7,-621.4971393371063
966,69.05546703859264,634.5999999999998,-565.5445329614072
967,191.17434563043807,631.5999999999998,-440.4256543695617
968,2357.176700080593,786.1,1571.0767000805931
969,1870.9264021979045,753.3999999999999,1117.5264021979046
970,1492.8006381404475,728.9,763.9006381404475
971,1216.9493971797774,710.1000000000004,506.84939717977704
972,902.5691403162392,683.7000000000004,218.86914031623883
973,556.6839671187885,632.3999999999997,-75.71603288121128
974,315.1808100434436,621.3000000000001,-306.11918995655645
975,166.70729942690355,603.6999999999996,-436.99270057309604
976,124.40067992778228,601.3999999999997,-476.9993200722175
977,167.22457925232564,621.9000000000001,-454.6754207476745
978,288.2054087210385,653.8,-365.59459127896145
979,472.8710605782853,713.1000000000003,-240.22893942171493
980,589.0379709893662,723.3000000000002,-134.26202901063402
981,705.3327421508181,760.6999999999998,-55.36725784918167
982,796.8368671877346,793.0999999999998,3.736867187734788
983,816.0627885753544,771.2999999999997,44.76278857535465
984,862.7403320159335,787.9000000000001,74.84033201593343
985,0.0,656.6,-656.6
986,0.0,655.0,-655.0
987,0.5457264627219265,649.0000000000002,-648.4542735372783
988,3.0858812917450806,665.7000000000003,-662.6141187082552
989,30.60866022745634,662.1000000000001,-631.4913397725438
990,114.73363871666876,649.4000000000002,-534.6663612833314
991,247.5867129368976,641.5000000000001,-393.91328706310253
992,2394.719334913037,777.7999999999998,1616.9193349130373
993,1913.5048724292085,767.3999999999996,1146.1048724292089
994,1484.6204943885357,724.8,759.8204943885357
995,1127.3777692884375,710.9000000000004,416.4777692884371
996,865.4541098892608,692.8,172.6541098892609
997,605.9359704801944,657.2999999999998,-51.3640295198054
998,494.9433761796506,642.0000000000001,-147.0566238203495
999,428.2318968146043,638.0999999999998,-209.8681031853955
1000,351.3875170148135,645.4000000000002,-294.0124829851867
1001,343.9033353862109,654.3,-310.396664613789
1002,427.7196749832235,677.5000000000002,-249.78032501677671
1003,537.2837614282897,694.0,-156.71623857171028
1004,620.1785466570215,700.8999999999999,-80.7214533429784
1005,671.7157351623696,698.3999999999997,-26.684264837630167
1006,757.2520333364089,743.0999999999999,14.152033336408977
1007,784.3084533931677,737.7999999999998,46.50845339316788
1008,776.0847808413066,711.2000000000004,64.88478084130622
1009,0.0,576.9000000000001,-576.9000000000001
1010,0.0,574.9000000000001,-574.9000000000001
1011,0.1640465415524082,594.9999999999998,-594.8359534584474
1012,1.00808110519321,596.2999999999998,-595.2919188948066
1013,4.3431695708130285,572.0000000000003,-567.6568304291873
1014,24.14325241174508,560.0000000000002,-535.8567475882552
1015,70.88001331668427,552.6,-481.71998668331577
1016,2139.4077009371367,679.2000000000003,1460.2077009371365
1017,1687.1270000805882,661.6000000000001,1025.527000080588
1018,1342.9682133240444,661.9000000000002,681.0682133240442
1019,1042.9697087538514,625.2999999999998,417.6697087538515
1020,788.914128026834,597.7999999999997,191.11412802683424
1021,531.7622975495096,590.8999999999999,-59.137702450490224
1022,281.04229996724456,549.3,-268.2577000327554
1023,102.4252884494822,511.90000000000026,-409.47471155051807
1024,59.89393113422557,516.2000000000002,-456.3060688657746
1025,54.98940256684478,502.1999999999999,-447.2105974331551
1026,121.88370736854652,498.49999999999994,-376.6162926314534
1027,250.11054862024227,524.1999999999999,-274.08945137975763
1028,368.13103838417993,556.5000000000002,-188.3689616158203
1029,454.69458934942486,579.2000000000002,-124.5054106505753
1030,479.95015402445176,560.4000000000002,-80.44984597554844
1031,529.3034729270199,578.3000000000001,-48.99652707298014
1032,557.3132337978348,582.8,-25.4867662021652
1033,0.0,428.8999999999997,-428.8999999999997
1034,0.0,440.2999999999999,-440.2999999999999
1035,0.0,449.10000000000014,-449.10000000000014
1036,0.0,460.7000000000003,-460.7000000000003
1037,0.4711662036156122,448.00000000000017,-447.52883379638456
1038,0.9229079980916288,444.50000000000017,-443.57709200190857
1039,2.0521824912980247,449.7000000000002,-447.6478175087022
1040,1650.0275734551903,585.7000000000002,1064.3275734551903
1041,1327.296155228545,588.6999999999999,738.5961552285452
1042,1107.8322783343517,596.8999999999999,510.93227833435185
1043,937.556030444023,593.9999999999999,343.5560304440231
1044,835.7809365610028,622.3000000000002,213.48093656100264
1045,700.341243371769,598.9999999999997,101.34124337176934
1046,634.925840757755,612.7999999999998,22.125840757755213
1047,558.6253790081354,599.8999999999999,-41.27462099186448
1048,497.0696769844213,617.9,-120.8303230155787
1049,521.013596879134,643.3000000000002,-122.28640312086623
1050,561.601273119949,646.2000000000002,-84.59872688005112
1051,616.4311836363419,657.8,-41.368816363658084
1052,665.3212253463648,670.7000000000004,-5.37877465363556
1053,695.0452179437334,674.3000000000004,20.745217943732996
1054,721.3130779561577,682.2000000000004,39.113077956157326
1055,723.9652138598946,671.5000000000005,52.46521385989411
1056,741.5938253972178,680.4000000000003,61.19382539721744
1057,0.0,515.8000000000002,-515.8000000000002
1058,0.0,511.4000000000002,-511.4000000000002
1059,0.0,506.5,-506.5
1060,0.4092408909551914,505.5,-505.0907591090448
1061,1.0562022634479071,506.2,-505.1437977365521
1062,3.4817019266344924,501.69999999999993,-498.2182980733654
1063,16.86821555179208,503.3999999999999,-486.5317844482078
1064,1933.2675640341924,645.2000000000002,1288.0675640341924
1065,1524.8343403367685,624.1999999999999,900.6343403367686
1066,1249.0577368633249,627.2999999999998,621.757736863325
1067,954.8965349761916,597.1999999999998,357.69653497619174
1068,772.0788090895177,588.5,183.57880908951768
1069,568.2127719758797,555.6000000000003,12.612771975879468
1070,367.6740744826831,527.7999999999998,-160.12592551731672
1071,204.9109857738384,519.3999999999999,-314.48901422616143
1072,182.6774032008043,535.9999999999999,-353.3225967991956
1073,234.2996924539224,533.6999999999999,-299.40030754607756
1074,295.7820729297584,518.5999999999999,-222.81792707024152
1075,356.59384851801747,515.4000000000001,-158.80615148198262
1076,396.7470513998691,509.5000000000001,-112.75294860013099
1077,400.1025306094191,486.20000000000005,-86.09746939058095
1078,386.1802572325406,456.3000000000003,-70.11974276745968
1079,400.799185934497,462.5000000000002,-61.70081406550321
1080,403.8364413068669,459.5000000000003,-55.66355869313338
1081,0.0,318.9000000000002,-318.9000000000002
1082,0.0,327.0000000000002,-327.0000000000002
1083,0.0,308.2,-308.2
1084,0.0,318.6000000000002,-318.6000000000002
1085,0.0,326.6000000000002,-326.6000000000002
1086,0.0,304.5999999999999,-304.5999999999999
1087,0.1359299428047009,303.2999999999999,-303.1640700571952
1088,1092.1461429640613,430.1999999999997,661.9461429640616
1089,787.48570653232,379.7,407.78570653232003
1090,526.2833988860732,361.49999999999983,164.78339888607337
1091,270.6741945897711,334.6000000000001,-63.925805410228975
1092,36.31972359214222,322.7000000000001,-286.3802764078579
1093,0.0,299.6,-299.6
1094,0.0,269.70000000000005,-269.70000000000005
1095,0.0,253.99999999999997,-253.99999999999997
1096,0.0,249.40000000000003,-249.40000000000003
1097,0.0,261.6999999999999,-261.6999999999999
1098,0.0,293.8000000000002,-293.8000000000002
1099,0.0,330.10000000000014,-330.10000000000014
1100,0.0,353.49999999999994,-353.49999999999994
1101,0.0,341.60000000000014,-341.60000000000014
1102,0.0,357.1,-357.1
1103,0.0,378.19999999999993,-378.19999999999993
1104,0.5488379451474419,414.5000000000001,-413.95116205485266
1105,0.0,288.3000000000001,-288.3000000000001
1106,0.0,291.70000000000016,-291.70000000000016
1107,0.0,291.1000000000002,-291.1000000000002
1108,0.0,322.3000000000001,-322.3000000000001
1109,0.0,312.6000000000001,-312.6000000000001
1110,0.0,303.0999999999999,-303.0999999999999
1111,0.0,322.9000000000001,-322.9000000000001
1112,718.5988959925796,451.3000000000003,267.29889599257933
1113,598.6814068102947,448.90000000000015,149.78140681029453
1114,443.0386039485315,439.6999999999999,3.3386039485316132
1115,236.8611426088151,412.40000000000015,-175.53885739118505
1116,19.0641767314977,361.2999999999998,-342.2358232685021
1117,0.0,313.4000000000001,-313.4000000000001
1118,0.0,311.9000000000001,-311.9000000000001
1119,0.0,339.80000000000007,-339.80000000000007
1120,0.0,353.49999999999994,-353.49999999999994
1121,0.0,363.2999999999998,-363.2999999999998
1122,0.0,381.1,-381.1
1123,0.0,417.0,-417.0
1124,0.0161757086601013,452.80000000000024,-452.7838242913401
1125,11.618606643008656,472.2000000000001,-460.58139335699144
1126,77.04329117376487,491.29999999999995,-414.25670882623507
1127,222.13624067782465,530.0999999999998,-307.9637593221752
1128,324.3422661835376,541.8999999999997,-217.55773381646213
1129,0.0,421.19999999999976,-421.19999999999976
1130,0.0,421.79999999999984,-421.79999999999984
1131,0.0,455.0000000000003,-455.0000000000003
1132,0.0,466.7000000000001,-466.7000000000001
1133,0.4800984754259861,499.5999999999999,-499.11990152457395
1134,1.088283005426144,506.70000000000005,-505.6117169945739
1135,2.3671499405295573,505.1,-502.7328500594705
1136,1659.8686325592962,632.6999999999998,1027.1686325592964
1137,1299.9086261436069,602.9999999999998,696.9086261436071
1138,1013.9246562240238,601.8999999999997,412.02465622402406
1139,720.9870485201925,581.4000000000001,139.5870485201924
1140,406.3359026930947,541.2999999999997,-134.96409730690505
1141,137.9960197158287,513.8000000000002,-375.8039802841715
1142,21.723212470245432,498.4,-476.67678752975456
1143,4.141261042076823,487.8000000000001,-483.6587389579233
1144,2.3359598677958995,499.5999999999999,-497.264040132204
1145,4.286519227518165,512.7000000000002,-508.413480772482
1146,32.861133556028584,573.7000000000002,-540.8388664439716
1147,118.38014343532429,578.2,-459.8198565646758
1148,279.5376122814921,599.0999999999997,-319.5623877185076
1149,402.6998973506612,614.2999999999998,-211.60010264933862
1150,533.0621466401474,662.0000000000002,-128.93785335985285
1151,609.717995406222,676.0000000000002,-66.2820045937782
1152,680.4699066133443,699.6999999999997,-19.230093386655426
1153,0.0,574.4000000000001,-574.4000000000001
1154,0.0,575.9000000000002,-575.9000000000002
1155,0.1053764845361736,596.0999999999998,-595.9946235154637
1156,0.9463111208939916,600.4999999999998,-599.5536888791058
1157,4.793833947328182,624.7999999999998,-620.0061660526717
1158,32.85677551899072,622.1000000000003,-589.2432244810095
1159,109.7248129044222,617.6,-507.8751870955778
1160,2259.582011871613,772.2999999999998,1487.2820118716131
1161,1835.8831150244532,779.9999999999997,1055.8831150244537
1162,1466.4827361135196,765.7999999999994,700.6827361135203
1163,1114.3777945547597,749.2999999999996,365.0777945547601
1164,837.6527949425428,730.6,107.05279494254273
1165,548.8010879751247,700.2999999999997,-151.49891202487504
1166,348.18448120148986,701.1999999999998,-353.01551879850996
1167,234.8098684483629,687.9000000000001,-453.0901315516372
1168,203.80634236673453,674.6000000000003,-470.79365763326575
1169,271.3823042241501,666.3000000000004,-394.9176957758503
1170,435.4582783336909,708.5000000000003,-273.04172166630946
1171,584.898186522415,743.4999999999999,-158.60181347758487
1172,665.7549725029594,739.5,-73.74502749704061
1173,727.5526159092005,743.3,-15.747384090799414
1174,787.8301247648387,759.5999999999999,28.23012476483882
1175,859.9308191021817,797.6,62.330819102181636
