HOY,HeatingDemand,HeatingEnergy,CoolingDemand,CoolingEnergy,IndoorAir,OutsideTemp,SolarGains,COP,HeatingDemand_kWh_h,CoolingDemand_kWh_h,HeatingDemand_Wh_m2h,CoolingDemand_Wh_m2h,Building ID,Building ID [filename],Thermal class,Thermal class index,Thermal capacitance [J/m2K]
6483,0.0,0.0,0.0,0.0,16.869479712758295,5.2,0.0,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6484,0.0,0.0,0.0,0.0,16.660826752418227,4.8,0.0,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6485,0.0,0.0,0.0,0.0,16.45891618552036,4.6,0.0,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6486,0.0,0.0,0.0,0.0,16.276137609995022,4.7,0.0,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6487,0.0,0.0,0.0,0.0,16.12806240146598,5.1,56.410199999999996,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6488,0.0,0.0,0.0,0.0,16.037000157505318,5.7,256.97979999999995,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6489,0.0,0.0,0.0,0.0,16.00720255297142,6.4,445.0137999999999,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6490,0.0,0.0,0.0,0.0,16.029074889215458,7.1,601.7087999999999,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6491,0.0,0.0,0.0,0.0,16.081332154189933,7.6,714.5292,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6492,0.0,0.0,0.0,0.0,16.167476365941862,8.2,777.2072,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6493,0.0,0.0,0.0,0.0,16.29993116175032,9.2,789.7427999999999,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6494,0.0,0.0,0.0,0.0,16.486625317263798,10.7,745.8681999999999,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6495,0.0,0.0,0.0,0.0,16.71259865006657,12.4,645.5833999999999,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6496,0.0,0.0,0.0,0.0,16.923718918469888,13.5,501.424,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6497,0.0,0.0,0.0,0.0,17.076538463752755,13.7,325.9256,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6498,0.0,0.0,0.0,0.0,17.15916858230503,13.3,125.356,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6499,0.0,0.0,0.0,0.0,17.19460056938315,12.8,0.0,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6500,0.0,0.0,0.0,0.0,17.21937571199499,12.5,0.0,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6501,0.0,0.0,0.0,0.0,17.23401365486833,12.2,0.0,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6502,0.0,0.0,0.0,0.0,17.22611590561485,11.7,0.0,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6503,0.0,0.0,0.0,0.0,17.17742836991,10.8,0.0,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6504,0.0,0.0,0.0,0.0,17.089453931457776,9.7,0.0,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6505,0.0,0.0,0.0,0.0,16.96353370800851,8.5,0.0,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6506,0.0,0.0,0.0,0.0,16.816803159534132,7.5,0.0,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6507,0.0,0.0,0.0,0.0,16.662511886390636,6.8,0.0,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6508,0.0,0.0,0.0,0.0,16.497544870457133,6.2,0.0,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6509,0.0,0.0,0.0,0.0,16.331714083676147,5.8,0.0,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6510,0.0,0.0,0.0,0.0,16.15857417813713,5.4,0.0,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6511,0.0,0.0,0.0,0.0,15.993474733968146,5.0,125.356,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6512,0.0,0.0,0.0,0.0,15.880544917542785,4.6,563.4156716364353,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6513,0.0,0.0,0.0,0.0,15.862493236265129,4.7,967.7996675726665,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6514,0.0,0.0,0.0,0.0,15.994156392011575,6.1,1315.1569716239655,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6515,0.0,0.0,0.0,0.0,16.332852896877473,9.0,1759.74897855558,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6516,0.0,0.0,0.0,0.0,16.83462737660954,12.6,1884.1953288655848,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6517,0.0,0.0,0.0,0.0,17.327712970368484,15.4,1377.3053410902182,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6518,0.0,0.0,0.0,0.0,17.752447321078833,16.5,1332.9328203926289,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6519,0.0,0.0,0.0,0.0,18.122412223061744,16.3,1408.8488098521746,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6520,0.0,0.0,0.0,0.0,18.49906847468729,15.6,1841.882742220629,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6521,0.0,0.0,0.0,0.0,18.740587005617474,15.0,756.7803595760578,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6522,0.0,0.0,0.0,0.0,18.829530886236196,14.4,187.55789685604424,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6523,0.0,0.0,0.0,0.0,18.837749630708874,13.7,0.0,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6524,0.0,0.0,0.0,0.0,18.801184163425752,12.8,0.0,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6525,0.0,0.0,0.0,0.0,18.731310879822907,11.8,0.0,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6526,0.0,0.0,0.0,0.0,18.626048118165006,10.7,0.0,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6527,0.0,0.0,0.0,0.0,18.496094096172868,9.7,0.0,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6528,0.0,0.0,0.0,0.0,18.332625894957328,8.6,0.0,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
6529,0.0,0.0,0.0,0.0,18.14628319857596,7.6,0.0,,0.0,0.0,0.0,-0.0,DEBW_00000003aad,DEBW_00000003aad,very light,1,80000
