HOY,HeatingDemand_sum,HeatingEnergy_sum,CoolingDemand_sum,CoolingEnergy_sum,IndoorAir_mean,OutsideTemp_mean,SolarGains_sum,COP_mean,HeatingDemand_kWh_h_sum,CoolingDemand_kWh_h_sum,HeatingDemand_Wh_m2h_sum,CoolingDemand_Wh_m2h_sum,Portfolio ID
45,2473102.052968303,2473102.052968303,0.0,0.0,20.0,-4.5,0.0,,2473.1020529683033,0.0,33.41311870784931,-0.0,ALL_BUILDINGS
46,2509963.03205113,2509963.03205113,0.0,0.0,20.0,-4.55,0.0,,2509.96303205113,0.0,33.91113304102403,-0.0,ALL_BUILDINGS
47,2542369.629054155,2542369.629054155,0.0,0.0,20.0,-4.62,0.0,,2542.369629054155,0.0,34.348965952642004,-0.0,ALL_BUILDINGS
48,2567404.9551681452,2567404.9551681452,0.0,0.0,20.0,-4.63,0.0,,2567.404955168145,0.0,34.687208493960696,-0.0,ALL_BUILDINGS
49,2587182.5968151,2587182.5968151,0.0,0.0,20.0,-4.62,0.0,,2587.1825968150997,0.0,34.954416508008414,-0.0,ALL_BUILDINGS
50,2600659.874864285,2600659.874864285,0.0,0.0,20.0,-4.56,0.0,,2600.659874864285,0.0,35.13650276311286,-0.0,ALL_BUILDINGS
51,2622424.7996945535,2622424.7996945535,0.0,0.0,20.0,-4.73,0.0,,2622.4247996945533,0.0,35.4305601863188,-0.0,ALL_BUILDINGS
52,2661114.976284329,2661114.976284329,0.0,0.0,20.0,-5.23,0.0,,2661.114976284329,0.0,35.95328809464357,-0.0,ALL_BUILDINGS
53,2689113.8922354816,2689113.8922354816,0.0,0.0,20.0,-5.45,0.0,,2689.1138922354817,0.0,36.331570544105816,-0.0,ALL_BUILDINGS
54,2688832.0679438217,2688832.0679438217,0.0,0.0,20.0,-5.130000000000001,0.0,,2688.8320679438216,0.0,36.32776292585542,-0.0,ALL_BUILDINGS
55,2736794.035894717,2736794.035894717,0.0,0.0,20.0,-5.869999999999999,0.0,,2736.794035894717,0.0,36.975758396435324,-0.0,ALL_BUILDINGS
56,2734989.0271058776,2734989.0271058776,0.0,0.0,20.0,-5.51,0.0,,2734.9890271058775,0.0,36.951371625635545,-0.0,ALL_BUILDINGS
57,2732050.427716685,2732050.427716685,0.0,0.0,20.0,-5.27,0.0,,2732.050427716685,0.0,36.91166935370218,-0.0,ALL_BUILDINGS
58,2724191.034514832,2724191.034514832,0.0,0.0,20.0,-5.42,144837.97499384254,,2724.1910345148317,0.0,36.805484152929736,-0.0,ALL_BUILDINGS
59,2675676.895038101,2675676.895038101,0.0,0.0,20.0,-4.74,152034.6698481535,,2675.676895038101,0.0,36.150028507903045,-0.0,ALL_BUILDINGS
60,2562293.040911038,2562293.040911038,0.0,0.0,20.0,-4.53,738445.6756344615,,2562.293040911038,0.0,34.618143411227024,-0.0,ALL_BUILDINGS
61,2391680.928475086,2391680.928475086,0.0,0.0,20.0,-3.5,918273.7905599772,,2391.680928475086,0.0,32.31306960362687,-0.0,ALL_BUILDINGS
62,2242837.2847994813,2242837.2847994813,0.0,0.0,20.0,-2.9299999999999997,980862.8144152804,,2242.8372847994815,0.0,30.3021010998918,-0.0,ALL_BUILDINGS
63,2145154.2453682628,2145154.2453682628,0.0,0.0,20.0,-2.52,777265.7092667302,,2145.1542453682628,0.0,28.98234359601468,-0.0,ALL_BUILDINGS
64,2119490.699611495,2119490.699611495,0.0,0.0,20.0,-2.43,460382.49188610184,,2119.4906996114946,0.0,28.63561342375753,-0.0,ALL_BUILDINGS
65,2165436.754953422,2165436.754953422,0.0,0.0,20.0,-2.6900000000000004,120230.22612759194,,2165.436754953422,0.0,29.256372684158706,-0.0,ALL_BUILDINGS
66,2260697.314234381,2260697.314234381,0.0,0.0,20.0,-3.5700000000000003,0.0,,2260.697314234381,0.0,30.543401002141177,-0.0,ALL_BUILDINGS
67,2354550.0115728066,2354550.0115728066,0.0,0.0,20.0,-4.37,0.0,,2354.550011572807,0.0,31.81140824569865,-0.0,ALL_BUILDINGS
68,2437306.240361273,2437306.240361273,0.0,0.0,20.0,-4.95,0.0,,2437.306240361273,0.0,32.92949542410851,-0.0,ALL_BUILDINGS
69,2526503.833622956,2526503.833622956,0.0,0.0,20.0,-5.7,0.0,,2526.5038336229563,0.0,34.134609369378154,-0.0,ALL_BUILDINGS
70,2606493.0010050735,2606493.0010050735,0.0,0.0,20.0,-6.27,0.0,,2606.4930010050734,0.0,35.215311858736754,-0.0,ALL_BUILDINGS
71,2681826.3049828713,2681826.3049828713,0.0,0.0,20.0,-6.79,0.0,,2681.826304982871,0.0,36.23311079082834,-0.0,ALL_BUILDINGS
72,2747608.2869360745,2747608.2869360745,0.0,0.0,20.0,-7.17,0.0,,2747.6082869360744,0.0,37.12186553073157,-0.0,ALL_BUILDINGS
73,2805671.5230787103,2805671.5230787103,0.0,0.0,20.0,-7.47,0.0,,2805.6715230787104,0.0,37.90633530199201,-0.0,ALL_BUILDINGS
74,2844791.1193651445,2844791.1193651445,0.0,0.0,20.0,-7.48,0.0,,2844.7911193651444,0.0,38.43486493260428,-0.0,ALL_BUILDINGS
75,2864220.538934025,2864220.538934025,0.0,0.0,20.0,-7.24,0.0,,2864.220538934025,0.0,38.697368253767436,-0.0,ALL_BUILDINGS
76,2896901.145847483,2896901.145847483,0.0,0.0,20.0,-7.42,0.0,,2896.901145847483,0.0,39.138903206574305,-0.0,ALL_BUILDINGS
77,2915732.5482976106,2915732.5482976106,0.0,0.0,20.0,-7.369999999999999,0.0,,2915.7325482976107,0.0,39.39332695133898,-0.0,ALL_BUILDINGS
78,2925523.1014312576,2925523.1014312576,0.0,0.0,20.0,-7.23,0.0,,2925.5231014312576,0.0,39.52560330187511,-0.0,ALL_BUILDINGS
