HOY,HeatingDemand_sum,HeatingEnergy_sum,CoolingDemand_sum,CoolingEnergy_sum,IndoorAir_mean,OutsideTemp_mean,SolarGains_sum,COP_mean,HeatingDemand_kWh_h_sum,CoolingDemand_kWh_h_sum,HeatingDemand_Wh_m2h_sum,CoolingDemand_Wh_m2h_sum,Portfolio ID
156,457455.8426053678,457455.8426053678,0.0,0.0,20.0,3.4400000000000004,458232.84035339445,,457.4558426053678,0.0,6.180507736923659,-0.0,ALL_BUILDINGS
157,314669.46608278167,314669.46608278167,0.0,0.0,20.002455757089827,4.1,622712.7376818397,,314.6694660827817,0.0,4.251376610738797,-0.0,ALL_BUILDINGS
158,155947.3881209171,155947.3881209171,0.0,0.0,20.012134456131996,5.46,661362.7444394935,,155.9473881209171,0.0,2.106944428439256,-0.0,ALL_BUILDINGS
159,73285.80270578674,73285.80270578674,0.0,0.0,20.029664168368985,5.99,575508.5081975525,,73.28580270578675,0.0,0.990135939788434,-0.0,ALL_BUILDINGS
160,72149.3918507763,72149.3918507763,0.0,0.0,20.027285916074412,6.07,366169.0727849093,,72.1493918507763,0.0,0.9747823352925021,-0.0,ALL_BUILDINGS
161,183983.22240157792,183983.22240157792,0.0,0.0,20.01093619034054,4.78,146614.7578323132,,183.98322240157793,0.0,2.4857256670739387,-0.0,ALL_BUILDINGS
162,317183.0177033955,317183.0177033955,0.0,0.0,20.00302066848182,3.9400000000000004,0.0,,317.18301770339554,0.0,4.285336227802344,-0.0,ALL_BUILDINGS
163,452299.90415800386,452299.90415800386,0.0,0.0,20.0,2.6900000000000004,0.0,,452.29990415800387,0.0,6.1108478605002965,-0.0,ALL_BUILDINGS
164,526938.5946549164,526938.5946549164,0.0,0.0,20.0,2.47,0.0,,526.9385946549164,0.0,7.119262140363307,-0.0,ALL_BUILDINGS
165,613760.8874643852,613760.8874643852,0.0,0.0,20.0,1.46,0.0,,613.7608874643853,0.0,8.292284326264834,-0.0,ALL_BUILDINGS
166,658939.8797559479,658939.8797559479,0.0,0.0,20.0,1.27,0.0,,658.9398797559478,0.0,8.902680096519099,-0.0,ALL_BUILDINGS
167,734013.9452013836,734013.9452013836,0.0,0.0,20.0,0.06,0.0,,734.0139452013835,0.0,9.916976557758314,-0.0,ALL_BUILDINGS
