HOY,HeatingDemand_sum,HeatingEnergy_sum,CoolingDemand_sum,CoolingEnergy_sum,IndoorAir_mean,OutsideTemp_mean,SolarGains_sum,COP_mean,HeatingDemand_kWh_h_sum,CoolingDemand_kWh_h_sum,HeatingDemand_Wh_m2h_sum,CoolingDemand_Wh_m2h_sum,Portfolio ID
2490,0.0,0.0,-601034.7191951126,601034.7191951126,25.0,14.66,729152.8631593151,,0.0,-601.0347191951125,0.0,8.120346022883092,ALL_BUILDINGS
2491,0.0,0.0,-443942.9096374155,443942.9096374155,25.0,13.34,378160.457102673,,0.0,-443.9429096374155,0.0,5.997939762097273,ALL_BUILDINGS
2492,0.0,0.0,-253119.93292823553,253119.93292823553,25.0,12.5,59521.754550387675,,0.0,-253.11993292823553,0.0,3.4198048382609083,ALL_BUILDINGS
2493,0.0,0.0,-45658.97639663767,45658.97639663767,24.96729155158216,10.61,0.0,,0.0,-45.65897639663767,0.0,0.6168806485719646,ALL_BUILDINGS
2494,0.0,0.0,-2299.1096323158804,2299.1096323158804,24.708385615033198,9.41,0.0,,0.0,-2.29910963231588,0.0,0.031062374872370405,ALL_BUILDINGS
2495,0.0,0.0,0.0,0.0,24.38042710343996,8.42,0.0,,0.0,0.0,0.0,-0.0,ALL_BUILDINGS
2496,0.0,0.0,0.0,0.0,24.0385056362113,7.5,0.0,,0.0,0.0,0.0,-0.0,ALL_BUILDINGS
2497,0.0,0.0,0.0,0.0,23.70441835970058,6.890000000000001,0.0,,0.0,0.0,0.0,-0.0,ALL_BUILDINGS
2498,0.0,0.0,0.0,0.0,23.33896544184173,5.94,0.0,,0.0,0.0,0.0,-0.0,ALL_BUILDINGS
2499,0.0,0.0,0.0,0.0,22.92997251743284,4.59,0.0,,0.0,0.0,0.0,-0.0,ALL_BUILDINGS
2500,0.0,0.0,0.0,0.0,22.536179089666906,3.78,0.0,,0.0,0.0,0.0,-0.0,ALL_BUILDINGS
2501,0.0,0.0,0.0,0.0,22.142801146214765,3.12,0.0,,0.0,0.0,0.0,-0.0,ALL_BUILDINGS
2502,0.0,0.0,0.0,0.0,21.801964663717126,3.28,0.0,,0.0,0.0,0.0,-0.0,ALL_BUILDINGS
2503,0.0,0.0,0.0,0.0,21.50976553705103,3.23,126549.54792796803,,0.0,0.0,0.0,-0.0,ALL_BUILDINGS
2504,2431.6230794642706,2431.6230794642706,0.0,0.0,21.43636343698779,3.9400000000000004,468265.51275925053,,2.431623079464271,0.0,0.03285271245049065,-0.0,ALL_BUILDINGS
2505,1233.9021039490503,1233.9021039490503,0.0,0.0,21.50813701855623,5.01,706545.3948594459,,1.2339021039490503,0.0,0.016670770793154585,-0.0,ALL_BUILDINGS
2506,119.85597217174008,119.85597217174008,0.0,0.0,21.743244276386,6.380000000000001,967238.8732585544,,0.11985597217174007,0.0,0.0016193273630630727,-0.0,ALL_BUILDINGS
2507,0.0,0.0,0.0,0.0,22.15623559263757,8.17,1212032.730778757,,0.0,0.0,0.0,-0.0,ALL_BUILDINGS
2508,0.0,0.0,-631.0790178544485,631.0790178544485,22.627456612032088,9.19,1385858.020724129,,0.0,-0.6310790178544484,0.0,0.008526262841557672,ALL_BUILDINGS
2509,0.0,0.0,-1220.0905968325546,1220.0905968325546,23.15811349954439,10.17,1485454.8876970657,,0.0,-1.2200905968325546,0.0,0.016484168899284543,ALL_BUILDINGS
2510,0.0,0.0,-2495.272939385634,2495.272939385634,23.677656422372266,10.87,1480379.4180559283,,0.0,-2.495272939385634,0.0,0.03371266091995955,ALL_BUILDINGS
2511,0.0,0.0,-9707.213123132407,9707.213123132407,24.111860404504572,11.19,1373790.9476511786,,0.0,-9.707213123132407,0.0,0.13115037611016564,ALL_BUILDINGS
2512,0.0,0.0,-21644.748496875174,21644.748496875174,24.45659667241177,11.37,1232024.6499312094,,0.0,-21.644748496875174,0.0,0.29243376756717376,ALL_BUILDINGS
2513,0.0,0.0,-35764.383864308096,35764.383864308096,24.64412230435274,11.16,980027.3090621788,,0.0,-35.764383864308094,0.0,0.4831986622375476,ALL_BUILDINGS
2514,0.0,0.0,-34124.328768188185,34124.328768188185,24.66592898853307,9.89,721709.6222574053,,0.0,-34.124328768188185,0.0,0.4610405165402054,ALL_BUILDINGS
2515,0.0,0.0,-13624.167838593117,13624.167838593117,24.544483147654315,8.4,382928.71074650873,,0.0,-13.624167838593117,0.0,0.18407082584408374,ALL_BUILDINGS
2516,0.0,0.0,-2562.272657986033,2562.272657986033,24.25353493938175,7.21,65890.10103279658,,0.0,-2.5622726579860333,0.0,0.03461786802546525,ALL_BUILDINGS
2517,0.0,0.0,0.0,0.0,23.883239702484563,6.15,0.0,,0.0,0.0,0.0,-0.0,ALL_BUILDINGS
2518,0.0,0.0,0.0,0.0,23.4841083905746,5.07,0.0,,0.0,0.0,0.0,-0.0,ALL_BUILDINGS
2519,0.0,0.0,0.0,0.0,23.07797605553045,4.13,0.0,,0.0,0.0,0.0,-0.0,ALL_BUILDINGS
2520,0.0,0.0,0.0,0.0,22.683005843289543,3.53,0.0,,0.0,0.0,0.0,-0.0,ALL_BUILDINGS
2521,0.0,0.0,0.0,0.0,22.254904035565463,2.54,0.0,,0.0,0.0,0.0,-0.0,ALL_BUILDINGS
2522,0.0,0.0,0.0,0.0,21.85744291884102,2.17,0.0,,0.0,0.0,0.0,-0.0,ALL_BUILDINGS
2523,0.0,0.0,0.0,0.0,21.455114948732064,1.7200000000000002,0.0,,0.0,0.0,0.0,-0.0,ALL_BUILDINGS
2524,0.0,0.0,0.0,0.0,21.035184996330322,1.04,0.0,,0.0,0.0,0.0,-0.0,ALL_BUILDINGS
2525,0.0,0.0,0.0,0.0,20.593691421408447,0.15,0.0,,0.0,0.0,0.0,-0.0,ALL_BUILDINGS
2526,0.0,0.0,0.0,0.0,20.17200230455008,-0.31,0.0,,0.0,0.0,0.0,-0.0,ALL_BUILDINGS
2527,0.0,0.0,0.0,0.0,19.854302843119292,0.03,117051.7550460691,,0.0,0.0,0.0,-0.0,ALL_BUILDINGS
2528,164649.91487164053,164649.91487164053,0.0,0.0,20.11516919193463,0.8,414402.61321820057,,164.64991487164053,0.0,2.2245208782388723,-0.0,ALL_BUILDINGS
2529,107560.7272906388,107560.7272906388,0.0,0.0,20.138500349098834,1.92,801357.4192240512,,107.5607272906388,0.0,1.4532110977592492,-0.0,ALL_BUILDINGS
2530,22610.278762202917,22610.278762202917,0.0,0.0,20.278721875319132,3.92,1036920.7206433424,,22.610278762202917,0.0,0.30547867096398096,-0.0,ALL_BUILDINGS
2531,454.3095769357231,454.3095769357231,0.0,0.0,20.620088115549773,5.48,1232554.3500346341,,0.4543095769357231,0.0,0.006137999766749079,-0.0,ALL_BUILDINGS
2532,0.0,0.0,-246.3941969592373,246.3941969592373,21.076301268932255,6.630000000000001,1387681.040911729,,0.0,-0.24639419695923728,0.0,0.0033289360388678284,ALL_BUILDINGS
2533,0.0,0.0,-683.324054616135,683.324054616135,21.59636390721313,7.75,1493898.7882842526,,0.0,-0.683324054616135,0.0,0.009232125186833303,ALL_BUILDINGS
2534,0.0,0.0,-864.9157839759079,864.9157839759079,22.05530290483501,7.82,1470354.385858673,,0.0,-0.8649157839759078,0.0,0.011685540322767243,ALL_BUILDINGS
2535,0.0,0.0,-1519.9622580418402,1519.9622580418402,22.474831409594124,8.06,1380541.272693064,,0.0,-1.5199622580418402,0.0,0.020535618131264234,ALL_BUILDINGS
2536,0.0,0.0,-2444.177350476909,2444.177350476909,22.81530649842051,8.2,1228292.4161066394,,0.0,-2.444177350476909,0.0,0.033022328316982014,ALL_BUILDINGS
2537,0.0,0.0,-3181.1676629826006,3181.1676629826006,23.001520853124955,7.81,981457.3376365125,,0.0,-3.1811676629826007,0.0,0.04297951741426641,ALL_BUILDINGS
2538,0.0,0.0,-2480.597568539398,2480.597568539398,23.023574052986618,6.95,711459.2823866827,,0.0,-2.4805975685393977,0.0,0.0335143876996618,ALL_BUILDINGS
2539,0.0,0.0,-749.7440760167971,749.7440760167971,22.850054269890727,5.85,340942.238589024,,0.0,-0.749744076016797,0.0,0.010129500229231788,ALL_BUILDINGS
2540,0.0,0.0,0.0,0.0,22.448839543571776,3.79,65519.31966204885,,0.0,0.0,0.0,-0.0,ALL_BUILDINGS
2541,0.0,0.0,0.0,0.0,22.044371173644485,2.92,0.0,,0.0,0.0,0.0,-0.0,ALL_BUILDINGS
