HOY,HeatingDemand_sum,HeatingEnergy_sum,CoolingDemand_sum,CoolingEnergy_sum,IndoorAir_mean,OutsideTemp_mean,SolarGains_sum,COP_mean,HeatingDemand_kWh_h_sum,CoolingDemand_kWh_h_sum,HeatingDemand_Wh_m2h_sum,CoolingDemand_Wh_m2h_sum,Portfolio ID
149,732854.5056222762,732854.5056222762,0.0,0.0,20.0,0.63,0.0,,732.8545056222762,0.0,9.901311821139462,-0.0,ALL_BUILDINGS
150,723684.525368966,723684.525368966,0.0,0.0,20.0,1.02,0.0,,723.6845253689661,0.0,9.777419789112422,-0.0,ALL_BUILDINGS
151,731605.7781311523,731605.7781311523,0.0,0.0,20.0,0.9199999999999999,0.0,,731.6057781311523,0.0,9.884440750313816,-0.0,ALL_BUILDINGS
152,750573.7756832179,750573.7756832179,0.0,0.0,20.0,0.52,0.0,,750.573775683218,0.0,10.140709978304905,-0.0,ALL_BUILDINGS
153,742813.4349914669,742813.4349914669,0.0,0.0,20.0,0.84,0.0,,742.8134349914669,0.0,10.035863037421244,-0.0,ALL_BUILDINGS
154,681100.8339057053,681100.8339057053,0.0,0.0,20.0,2.08,146423.49352721227,,681.1008339057053,0.0,9.202088117630202,-0.0,ALL_BUILDINGS
155,626253.8632020971,626253.8632020971,0.0,0.0,20.0,2.55,345010.65337670856,,626.2538632020971,0.0,8.461072056167623,-0.0,ALL_BUILDINGS
156,549238.2783785202,549238.2783785202,0.0,0.0,20.0,3.4400000000000004,458232.84035339445,,549.2382783785201,0.0,7.420544482719526,-0.0,ALL_BUILDINGS
157,465921.23580004205,465921.23580004205,0.0,0.0,20.0,4.1,622712.7376818397,,465.92123580004204,0.0,6.294880367597261,-0.0,ALL_BUILDINGS
158,360363.03990876547,360363.03990876547,0.0,0.0,20.001350695844575,5.46,661362.7444394935,,360.3630399087655,0.0,4.868724691704965,-0.0,ALL_BUILDINGS
159,300718.4346292957,300718.4346292957,0.0,0.0,20.002338479656952,5.99,575508.5081975525,,300.7184346292957,0.0,4.062889657888315,-0.0,ALL_BUILDINGS
160,285227.90493346984,285227.90493346984,0.0,0.0,20.000782902365696,6.07,366169.0727849093,,285.22790493346986,0.0,3.8536031438308505,-0.0,ALL_BUILDINGS
161,344819.2572689255,344819.2572689255,0.0,0.0,20.0,4.78,146614.7578323132,,344.81925726892547,0.0,4.658718697859858,-0.0,ALL_BUILDINGS
162,401908.3991606646,401908.3991606646,0.0,0.0,20.0,3.9400000000000004,0.0,,401.9083991606646,0.0,5.4300278610496475,-0.0,ALL_BUILDINGS
163,469838.54730760865,469838.54730760865,0.0,0.0,20.0,2.6900000000000004,0.0,,469.8385473076086,0.0,6.347805637810372,-0.0,ALL_BUILDINGS
164,499214.4908190739,499214.4908190739,0.0,0.0,20.0,2.47,0.0,,499.21449081907394,0.0,6.744692570367636,-0.0,ALL_BUILDINGS
165,556496.7258594668,556496.7258594668,0.0,0.0,20.0,1.46,0.0,,556.4967258594668,0.0,7.518610539890306,-0.0,ALL_BUILDINGS
166,582838.6273928519,582838.6273928519,0.0,0.0,20.0,1.27,0.0,,582.8386273928519,0.0,7.8745057128650995,-0.0,ALL_BUILDINGS
