Building ID,Building ID [filename],Thermal class,Thermal class index,Thermal capacitance [J/m2K],Annual Solar Gains [kWh],Annual Heating Demand Sim [kWh],Annual Cooling Demand Sim [kWh],Heated area [m2],Internal gains [W/m2],Usage type
DEBW_522100060Iy,DEBW_522100060Iy,medium,3,165000,23936.88230154787,29830.94820870356,4082.504292274241,385.1,4.2,residential
DEBW_522100060Oq,DEBW_522100060Oq,medium,3,165000,14895.611736992169,21166.69643086208,2365.448239663042,294.6,4.2,residential
DEBW_522100060XU,DEBW_522100060XU,medium,3,165000,12522.407143139517,17305.66828624703,1840.0148656677068,169.3,4.2,residential
DEBW_522100060Xf,DEBW_522100060Xf,medium,3,165000,28341.129416056876,34766.86697316178,4990.380152761311,482.1,4.2,residential
DEBW_522100060Xq,DEBW_522100060Xq,medium,3,165000,12793.400114314292,18303.635957538274,1789.4842624752819,167.8,4.2,residential
DEBW_522100060vu,DEBW_522100060vu,medium,3,165000,16600.958201040346,20977.65532925467,2864.7563511378794,297.7,4.2,residential
DEBW_5221000619W,DEBW_5221000619W,medium,3,165000,16336.898759811149,21850.4618351936,2858.312085087915,304.2,4.2,residential
DEBW_5221000629z,DEBW_5221000629z,medium,3,165000,12183.940818475548,13688.696893202889,2380.256049432405,77.5,4.2,residential
DEBW_522100063eT,DEBW_522100063eT,medium,3,165000,71462.38459352538,134594.42298326964,13051.018761590407,3143.4,4.2,residential
DEBW_5221000647b,DEBW_5221000647b,medium,3,165000,22576.548909116173,27395.09841532962,3916.4439026075115,334.4,4.2,residential
DEBW_522100064GG,DEBW_522100064GG,medium,3,165000,26260.041981186885,32006.83763216889,4289.350026007021,350.2,4.2,residential
DEBW_52210006GkA,DEBW_52210006GkA,medium,3,165000,22062.182137326578,27858.090859692773,3713.4591295952832,360.6,4.2,residential
DEBW_52210006HCZ,DEBW_52210006HCZ,medium,3,165000,31266.526481146724,41030.76462351416,5180.6115622464395,550.0,4.2,residential
DEBW_52210006HXy,DEBW_52210006HXy,medium,3,165000,15658.76844493969,18480.732588879047,2819.3818293128516,192.3,4.2,residential
DEBW_52210006Hkl,DEBW_52210006Hkl,medium,3,165000,16872.44241933145,24785.061983047464,2528.8157021423244,316.7,4.2,residential
DEBW_52210006Hwg,DEBW_52210006Hwg,medium,3,165000,49970.062718442845,45625.16624933604,11232.258985942426,851.2,4.2,residential
DEBW_52210006I2P,DEBW_52210006I2P,medium,3,165000,22695.631651136802,28191.140985814876,3647.4206985557626,311.4,4.2,residential
DEBW_52210006I2R,DEBW_52210006I2R,medium,3,165000,34873.5700876495,45521.02372660259,5616.688559753425,581.3,4.2,residential
DEBW_52210006Id7,DEBW_52210006Id7,medium,3,165000,20738.92041899255,26366.193621693714,3072.5793117374496,239.4,4.2,residential
DEBW_52210006IeR,DEBW_52210006IeR,medium,3,165000,13568.557341687236,16645.40177212136,2138.1493743414812,136.9,4.2,residential
DEBW_52210006InL,DEBW_52210006InL,medium,3,165000,21635.69425247529,26794.04810639421,3394.064755918652,246.9,4.2,residential
DEBW_52210006Iok,DEBW_52210006Iok,medium,3,165000,16701.638668265605,22143.700497149777,2668.6507558540934,246.1,4.2,residential
DEBW_52210006Isp,DEBW_52210006Isp,medium,3,165000,19626.98868462319,23681.91458943237,3137.9389067670827,212.9,4.2,residential
DEBW_52210006IxM,DEBW_52210006IxM,medium,3,165000,64618.068510333294,83864.20660931859,12064.639611374394,1406.2,4.2,residential
DEBW_52210006J1X,DEBW_52210006J1X,medium,3,165000,15800.030049770503,14874.460615174632,3257.7592450666025,211.3,4.2,residential
