Building ID,Building ID [filename],Thermal class,Thermal class index,Thermal capacitance [J/m2K],Annual Solar Gains [kWh],Annual Heating Demand Sim [kWh],Annual Cooling Demand Sim [kWh],Heated area [m2],Internal gains [W/m2],Usage type
DEBW_52210004ylt,DEBW_52210004ylt,very light,1,80000,28053.662800448106,42658.153079798765,5825.642477240205,586.1,4.2,residential
DEBW_52210004yr8,DEBW_52210004yr8,very light,1,80000,17351.573812756447,23857.60222683282,3616.642268264377,202.2,4.2,residential
DEBW_52210004zAp,DEBW_52210004zAp,very light,1,80000,9602.362677200437,14603.028652854626,2031.1891971983357,155.0,4.2,residential
DEBW_52210004zCV,DEBW_52210004zCV,very light,1,80000,6924.7256851836055,5325.7548092338775,2213.0006270253157,52.4,4.2,residential
DEBW_52210004zDV,DEBW_52210004zDV,very light,1,80000,13787.851906137059,20927.86344710836,2803.8322067196405,191.0,4.2,residential
DEBW_52210004zE4,DEBW_52210004zE4,very light,1,80000,15224.630777311537,19643.736526047658,3431.6977807663666,213.3,4.2,residential
DEBW_52210004zH7,DEBW_52210004zH7,very light,1,80000,18206.02117528748,25912.942653758862,3899.927212111342,301.4,4.2,residential
DEBW_52210004zVF,DEBW_52210004zVF,very light,1,80000,34661.090793241674,50198.2133043023,7154.69241944567,578.0,4.2,residential
DEBW_52210004zyP,DEBW_52210004zyP,very light,1,80000,25706.764452824827,35649.18909654577,5397.534060430816,412.4,4.2,residential
DEBW_522100050H1,DEBW_522100050H1,very light,1,80000,5286.286628894896,7540.9053467998,1137.4563293999065,53.9,4.2,residential
DEBW_522100050Oj,DEBW_522100050Oj,very light,1,80000,15502.966234397909,19697.412050879313,3221.3580906242905,216.4,4.2,residential
DEBW_522100050uW,DEBW_522100050uW,very light,1,80000,17879.20121982139,26638.32888527371,3793.3677603328565,367.1,4.2,residential
DEBW_522100050wu,DEBW_522100050wu,very light,1,80000,26664.380226714053,38444.98725443996,5540.239921005544,430.5,4.2,residential
DEBW_522100050y5,DEBW_522100050y5,very light,1,80000,19508.10363911502,26773.070554926744,4099.728508360067,244.4,4.2,residential
DEBW_5221000518C,DEBW_5221000518C,very light,1,80000,24246.391355519256,42604.60242526309,4335.520791788567,548.3,4.2,residential
DEBW_522100051DN,DEBW_522100051DN,very light,1,80000,11986.012026003044,15631.426619942398,2786.6676630394777,163.8,4.2,residential
DEBW_522100051Hd,DEBW_522100051Hd,very light,1,80000,11839.826201158248,16317.820455800891,3118.251934016357,311.1,4.2,residential
DEBW_522100053Xz,DEBW_522100053Xz,very light,1,80000,5187.977702678579,5915.723930076598,1181.338938012733,69.2,4.2,residential
DEBW_522100054BV,DEBW_522100054BV,very light,1,80000,15613.201893764757,19809.468144038412,3686.435317118278,216.2,4.2,residential
DEBW_522100054Ih,DEBW_522100054Ih,very light,1,80000,32470.183811773135,49375.6145534957,6890.735526092979,697.1,4.2,residential
DEBW_52210005J24,DEBW_52210005J24,very light,1,80000,31314.69867749347,44656.22236472997,6538.465198330708,559.7,4.2,residential
DEBW_52210005JLO,DEBW_52210005JLO,very light,1,80000,19826.367309835427,27257.294640730932,4104.353998181696,251.3,4.2,residential
DEBW_52210005JMk,DEBW_52210005JMk,very light,1,80000,16017.399143366381,27346.571476110763,2945.9536073369113,255.3,4.2,residential
DEBW_52210005JOp,DEBW_52210005JOp,very light,1,80000,21585.48323213222,29986.5696146026,4662.5282661851215,371.7,4.2,residential
