Tzone_luft,Q_heiz,Q_kuehl,Q_soltr
°C,kWh,kWh,kWh
20.0,6.8661999215421865,0.0,0.6731593127465263
20.0,6.778324949405755,0.0,0.5407345503588555
20.0,6.751802665290808,0.0,0.3310619839260769
20.0,6.781198790811177,0.0,0.0662123909384479
20.0,6.783606896596215,0.0,0.0
20.0,6.756902547968339,0.0,0.0
20.0,6.721511130271885,0.0,0.0
20.0,6.67948190266623,0.0,0.0
20.0,6.634242816182822,0.0,0.0
20.0,6.604970164995562,0.0,0.0
20.0,6.5919573719309925,0.0,0.0
18.0,2.237546850809077,0.0,0.0
16.0,0.8381980920271599,0.0,0.0
16.0,1.2737637573742135,0.0,0.0
16.0,1.5557678049717085,0.0,0.0
16.0,1.7618784931416869,0.0,0.0
16.0,1.9296909834089455,0.0,0.0
16.0,2.0663948099071017,0.0,0.0
18.0,6.509435150867122,0.0,0.0
20.0,7.942873502225274,0.0,0.0772477894281892
20.0,7.461717439855848,0.0,0.3420973677988995
20.0,7.101831063371881,0.0,0.5517699732101282
20.0,6.815732695121946,0.0,0.684194735597799
20.0,6.59435049517469,0.0,0.7283363490459894
20.0,6.448794014484471,0.0,0.684194735597799
20.0,6.36702244899441,0.0,0.5407345503588555
20.0,6.3468636086947585,0.0,0.3310619839260769
20.0,6.37235767333107,0.0,0.0662123909384479
20.0,6.366044777575702,0.0,0.0
20.0,6.345236903779304,0.0,0.0
20.0,6.337594494795872,0.0,0.0
20.0,6.347075437062894,0.0,0.0
20.0,6.36527397566943,0.0,0.0
20.0,6.381056575123423,0.0,0.0
20.0,6.394640541839399,0.0,0.0
18.0,2.0727763287239536,0.0,0.0
16.0,0.746232194850543,0.0,0.0
16.0,1.2662320880313522,0.0,0.0
16.0,1.6350938457819655,0.0,0.0
16.0,1.8620745382539867,0.0,0.0
16.0,2.009469193022071,0.0,0.0
16.0,2.1241034953777285,0.0,0.0
18.0,6.578346676818676,0.0,0.0
20.0,8.062298286407765,0.0,0.14346018523894336
20.0,7.609214305327923,0.0,0.5517699732101282
20.0,7.346043946851868,0.0,0.5628053181045007
20.0,7.101034045582467,0.0,0.6952300804921716
20.0,6.9141983565950635,0.0,0.7283363490459894
20.0,6.789203280435597,0.0,0.684194735597799
20.0,6.753025476307036,0.0,0.5517699732101282
20.0,6.797103550173682,0.0,0.3420973677988995
20.0,6.90881648453862,0.0,0.0772477894281892
20.0,7.015203833598862,0.0,0.0
20.0,7.105310716764191,0.0,0.0
20.0,7.17693052889092,0.0,0.0
20.0,7.228787920460673,0.0,0.0
20.0,7.248413840126814,0.0,0.0
20.0,7.24471514632315,0.0,0.0
20.0,7.222546322420635,0.0,0.0
18.0,2.8656226390766095,0.0,0.0
16.0,1.5484860994185388,0.0,0.0
16.0,2.127088128473616,0.0,0.0
16.0,2.568330002196728,0.0,0.0
16.0,2.922337832633744,0.0,0.0
16.0,3.1980717667116467,0.0,0.0
16.0,3.4254340138118113,0.0,0.0
18.0,7.971785136514599,0.0,0.0
20.0,9.473152319069978,0.0,0.1544955788563784
20.0,8.982429871051927,0.0,0.6731593127465263
20.0,8.604164991150537,0.0,0.9931859517782307
20.0,7.984881695788612,0.0,2.1828692712422533
20.0,7.994572017024604,0.0,1.1771672371367625
20.0,7.675709815332723,0.0,1.6748289520145185
20.0,7.015524666671068,0.0,3.4074147605994005
20.0,7.555340048990668,0.0,0.6621239678521538
20.0,7.86744281971207,0.0,0.1544955788563784
20.0,8.06868423714473,0.0,0.0
20.0,8.217819933244877,0.0,0.0
20.0,8.363905608443675,0.0,0.0
20.0,8.51250452290863,0.0,0.0
20.0,8.648992090242027,0.0,0.0
20.0,8.77272424664134,0.0,0.0
20.0,8.896451199222364,0.0,0.0
18.0,4.666687252464738,0.0,0.0
16.0,3.3896966485143882,0.0,0.0
16.0,3.9573134172903925,0.0,0.0
16.0,4.382246047522211,0.0,0.0
16.0,4.749702485654068,0.0,0.0
