Tzone_luft,Q_heiz,Q_kuehl,Q_soltr
°C,kWh,kWh,kWh
17.422652465072524,0.0,0.0,0.0
17.37924587914077,0.0,0.0,0.0
18.673881944081998,2.924012991294779,0.0,0.0
20.0,3.882833087496716,0.0,0.027189150016923645
20.0,3.5907081989520275,0.0,0.12040909807685375
20.0,3.315467090747075,0.0,0.29908065190108113
20.0,3.0954474304957613,0.0,0.41560559083456633
20.0,2.9459149778266873,0.0,0.4389105731335158
20.0,2.8603210827202887,0.0,0.4078372725478292
20.0,2.8518927914758794,0.0,0.29131233361434394
20.0,2.897427595111561,0.0,0.11264076607074763
20.0,2.8986477299088356,0.0,0.01942082315558086
20.0,2.844201363267162,0.0,0.0
20.0,2.78240071988684,0.0,0.0
20.0,2.7761756510825215,0.0,0.0
20.0,2.7943730493303236,0.0,0.0
20.0,2.814581575191639,0.0,0.0
20.0,2.8013111469597467,0.0,0.0
20.0,2.7394687875585157,0.0,0.0
18.763311617573954,0.0,0.0,0.0
17.939882964297624,0.0,0.0,0.0
18.10213546110641,0.0,0.0,0.0
17.88180785020747,0.0,0.0,0.0
17.832824186787914,0.0,0.0,0.0
17.72520529114324,0.0,0.0,0.0
17.65295082897179,0.0,0.0,0.0
18.804325988791735,2.6452811027651637,0.0,0.0
20.0,3.4924212667875287,0.0,0.050494137460636454
20.0,3.184788024825805,0.0,0.19032405869307104
20.0,3.0134407520475923,0.0,0.19420823155580863
20.0,2.8555704032410802,0.0,0.2408181961537075
20.0,2.741117526516965,0.0,0.25247068730318223
20.0,2.6626322839601926,0.0,0.23693402329096994
20.0,2.6173733586346497,0.0,0.19032405869307104
20.0,2.610689556426312,0.0,0.11652493893348519
20.0,2.6378045496202924,0.0,0.02330498572879169
20.0,2.6434737951694114,0.0,0.0
20.0,2.6281764730011004,0.0,0.0
20.0,2.6062943161702505,0.0,0.0
20.0,2.57908180701666,0.0,0.0
20.0,2.5492981353939665,0.0,0.0
20.0,2.5315548547502758,0.0,0.0
20.0,2.525750957818325,0.0,0.0
18.831090689206455,0.0,0.0,0.0
18.0319005480428,0.0,0.0,0.0
18.166847311146256,0.0,0.0,0.0
17.968593193981178,0.0,0.0,0.0
17.939711182988756,0.0,0.0,0.0
17.856077522351168,0.0,0.0,0.0
17.805471479648283,0.0,0.0,0.0
18.886549398614605,2.4378060068636356,0.0,0.0
20.0,3.2196399573346652,0.0,0.027189150016923645
20.0,2.940981832916602,0.0,0.12040909807685375
20.0,2.7326309255515255,0.0,0.19420823155580863
20.0,2.569419618280113,0.0,0.2408181961537075
20.0,2.4475294754248655,0.0,0.25635486016591985
20.0,2.376211151349432,0.0,0.2408181961537075
20.0,2.3450856502276616,0.0,0.19032405869307104
20.0,2.3517565140942556,0.0,0.11652493893348519
20.0,2.383325498072445,0.0,0.02330498572879169
20.0,2.388797977835218,0.0,0.0
20.0,2.3835032339732183,0.0,0.0
20.0,2.3871405108464794,0.0,0.0
20.0,2.401916315552161,0.0,0.0
20.0,2.420976576287479,0.0,0.0
20.0,2.4355511978485604,0.0,0.0
20.0,2.445726131819117,0.0,0.0
18.85957620249465,0.0,0.0,0.0
18.058105121191943,0.0,0.0,0.0
18.149890000356052,0.0,0.0,0.0
17.91696290288241,0.0,0.0,0.0
17.870014594522424,0.0,0.0,0.0
17.799662258099207,0.0,0.0,0.0
17.767469722975104,0.0,0.0,0.0
18.87222023817467,2.472793939979189,0.0,0.0
20.0,3.29371140291709,0.0,0.050494137460636454
20.0,3.029810240145388,0.0,0.19420823155580863
20.0,2.88135236151054,0.0,0.19809237697980822
20.0,2.734879124532906,0.0,0.24470234157770712
20.0,2.625134550803826,0.0,0.25635486016591985
20.0,2.55556091889735,0.0,0.2408181961537075
20.0,2.546096324981473,0.0,0.19420823155580863
20.0,2.5886670595501506,0.0,0.12040909807685375
20.0,2.672288650672231,0.0,0.027189150016923645
20.0,2.748023502071891,0.0,0.0
20.0,2.8093085231124215,0.0,0.0
20.0,2.8529485828822687,0.0,0.0
20.0,2.877748077475577,0.0,0.0
20.0,2.8750470966707105,0.0,0.0
